,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04385130720345,0.0005,142964.546875,0.0,1.0,0.0,0.0,111.04385130720345,111.04385130720345,100.0
1,101.05963934619678,0.0005,55245.33203125,0.0,1.0,0.0,0.0,101.05963934619678,101.05963934619678,38.642679768399745
2,129.05474329783215,0.0005,41057.22265625,0.0,1.0,0.0,0.0,129.05474329783215,129.05474329783215,28.71846451004953
3,245.13956580411283,0.0005,29238.765625,0.0,1.0,0.0,0.0,245.13956580411283,245.13956580411283,20.451759729329748
4,83.04906647272861,0.0005,21291.119140625,0.0,1.0,0.0,0.0,83.04906647272861,83.04906647272861,14.89258673287772
5,187.09669085683552,0.0005,18368.876953125,0.0,1.0,0.0,0.0,187.09669085683552,187.09669085683552,12.848553962952572
6,169.08628839917486,0.0005,12885.3046875,0.0,1.0,0.0,0.0,169.08628839917486,169.08628839917486,9.012937101648125
7,55.05442576548569,0.0005,10824.25390625,0.0,1.0,0.0,0.0,55.05442576548569,55.05442576548569,7.571285429047039
8,95.08484138264987,0.0005,7804.22705078125,0.0,1.0,0.0,0.0,95.08484138264987,95.08484138264987,5.458854814966691
9,246.14664089938387,0.0005,7247.9091796875,0.0,1.0,0.0,0.0,246.14664089938387,246.14664089938387,5.069724864042451
10,143.07029830910193,0.0005,6779.6328125,0.0,1.0,0.0,0.0,143.07029830910193,143.07029830910193,4.742177666206799
11,141.09060680748786,0.0005,6597.59326171875,0.0,1.0,0.0,0.0,141.09060680748786,141.09060680748786,4.614845712404004
12,59.049012229336256,0.0005,5605.20849609375,0.0,1.0,0.0,0.0,59.049012229336256,59.049012229336256,3.92069825604709
13,71.85171356465065,0.0005,5294.01171875,0.0,1.0,0.0,0.0,71.85171356465065,71.85171356465065,3.70302416540989
14,204.0071932507946,0.0005,5188.4560546875,0.0,1.0,0.0,0.0,204.0071932507946,204.0071932507946,3.6291907106340067
15,245.18795876930966,0.0005,4520.42333984375,0.0,1.0,0.0,0.0,245.18795876930966,245.18795876930966,3.161919118168611
16,256.3823357720686,0.0005,4423.83154296875,0.0,1.0,0.0,0.0,256.3823357720686,256.3823357720686,3.09435565646684
17,138.05432316644226,0.0005,4366.548828125,0.0,1.0,0.0,0.0,138.05432316644226,138.05432316644226,3.054287880157351
