,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04391583480731,0.0005,104332.0390625,0.0,1.0,0.0,0.0,111.04391583480731,111.04391583480731,100.0
1,101.05958899728176,0.0005,47235.51953125,0.0,1.0,0.0,0.0,101.05958899728176,101.05958899728176,45.27422252617301
2,129.0546996099339,0.0005,24549.7421875,0.0,1.0,0.0,0.0,129.0546996099339,129.0546996099339,23.530396231203248
3,245.13702989695827,0.0005,21357.09765625,0.0,1.0,0.0,0.0,245.13702989695827,245.13702989695827,20.470315588729225
4,187.0961758450522,0.0005,14047.58203125,0.0,1.0,0.0,0.0,187.0961758450522,187.0961758450522,13.464303158912488
5,83.04887533047435,0.0005,11252.544921875,0.0,1.0,0.0,0.0,83.04887533047435,83.04887533047435,10.78532061961731
6,113.03448997139301,0.0005,10354.2001953125,0.0,1.0,0.0,0.0,113.03448997139301,113.03448997139301,9.92427665399104
7,169.0855350163511,0.0005,8950.2734375,0.0,1.0,0.0,0.0,169.0855350163511,169.0855350163511,8.57864326042583
8,55.05423590277254,0.0005,5418.72900390625,0.0,1.0,0.0,0.0,55.05423590277254,55.05423590277254,5.193734400858557
9,141.90207696509842,0.0005,4926.81689453125,0.0,1.0,0.0,0.0,141.90207696509842,141.90207696509842,4.72224729699747
10,139.74055174027853,0.0005,4379.490234375,0.0,1.0,0.0,0.0,139.74055174027853,139.74055174027853,4.1976465462842825
11,65.27557139433134,0.0005,4202.4638671875,0.0,1.0,0.0,0.0,65.27557139433134,65.27557139433134,4.027970607063491
12,151.50733257938722,0.0005,4108.31494140625,0.0,1.0,0.0,0.0,151.50733257938722,151.50733257938722,3.9377309006154557
