,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.0437693643095,0.0005,18063.9921875,0.0,1.0,0.0,0.0,111.0437693643095,111.0437693643095,100.0
1,101.05953984361253,0.0005,10301.1376953125,0.0,1.0,0.0,0.0,101.05953984361253,101.05953984361253,57.02580907027145
2,129.05475630347155,0.0005,9936.3818359375,0.0,1.0,0.0,0.0,129.05475630347155,129.05475630347155,55.00656628280276
3,245.13870348761694,0.0005,5046.70263671875,0.0,1.0,0.0,0.0,245.13870348761694,245.13870348761694,27.93791419047994
4,187.0962069574977,0.0005,3688.1376953125,0.0,1.0,0.0,0.0,187.0962069574977,187.0962069574977,20.417068702369313
5,83.0492870593655,0.0005,2757.797607421875,0.0,1.0,0.0,0.0,83.0492870593655,83.0492870593655,15.266822409999866
6,169.08576760626488,0.0005,2717.68408203125,0.0,1.0,0.0,0.0,169.08576760626488,169.08576760626488,15.044758953736952
7,59.0492818968799,0.0005,1699.713134765625,0.0,1.0,0.0,0.0,59.0492818968799,59.0492818968799,9.409399191070287
8,147.06438235462338,0.0005,1604.486083984375,0.0,1.0,0.0,0.0,147.06438235462338,147.06438235462338,8.882234155828822
9,91.05726922607816,0.0005,1567.4886474609375,0.0,1.0,0.0,0.0,91.05726922607816,91.05726922607816,8.677420977549
10,93.0365204353543,0.0005,1491.1558837890625,0.0,1.0,0.0,0.0,93.0365204353543,93.0365204353543,8.254852351081723
11,55.05438587944971,0.0005,1195.509033203125,0.0,1.0,0.0,0.0,55.05438587944971,55.05438587944971,6.618188387118538
12,138.0553928798758,0.0005,1080.1568603515625,0.0,1.0,0.0,0.0,138.0553928798758,138.0553928798758,5.979613194800948
13,126.0553579159915,0.0005,1038.9771728515625,0.0,1.0,0.0,0.0,126.0553579159915,126.0553579159915,5.751647598533166
14,67.15935648954226,0.0005,999.7355346679688,0.0,1.0,0.0,0.0,67.15935648954226,67.15935648954226,5.534410800729698
15,123.08129465074344,0.0005,966.1754760742188,0.0,1.0,0.0,0.0,123.08129465074344,123.08129465074344,5.348626516472904
16,77.83688491773657,0.0005,889.5271606445312,0.0,1.0,0.0,0.0,77.83688491773657,77.83688491773657,4.924311034966402
17,248.20280931261675,0.0005,856.4906616210938,0.0,1.0,0.0,0.0,248.20280931261675,248.20280931261675,4.741425110966179
18,251.26420321663082,0.0005,845.1065063476562,0.0,1.0,0.0,0.0,251.26420321663082,251.26420321663082,4.6784038521255376
19,130.26505517922277,0.0005,794.5380859375,0.0,1.0,0.0,0.0,130.26505517922277,130.26505517922277,4.3984634054885605
