,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04388770774324,0.0005,60147.234375,0.0,1.0,0.0,0.0,111.04388770774324,111.04388770774324,100.0
1,101.05973024416784,0.0005,20627.162109375,0.0,1.0,0.0,0.0,101.05973024416784,101.05973024416784,34.29444815495725
2,129.0546551818034,0.0005,12429.556640625,0.0,1.0,0.0,0.0,129.0546551818034,129.0546551818034,20.665217228659984
3,245.13761591528987,0.0005,10794.419921875,0.0,1.0,0.0,0.0,245.13761591528987,245.13761591528987,17.94666044755279
4,169.08646765928788,0.0005,9503.8662109375,0.0,1.0,0.0,0.0,169.08646765928788,169.08646765928788,15.80100283860724
5,83.04930696660205,0.0005,7872.27490234375,0.0,1.0,0.0,0.0,83.04930696660205,83.04930696660205,13.088340609748524
6,187.0968412374345,0.0005,7328.8359375,0.0,1.0,0.0,0.0,187.0968412374345,187.0968412374345,12.184826141476268
7,158.37771611425893,0.0005,5045.50732421875,0.0,1.0,0.0,0.0,158.37771611425893,158.37771611425893,8.3885940503291
8,55.05413988891421,0.0005,4875.2900390625,0.0,1.0,0.0,0.0,55.05413988891421,55.05413988891421,8.105593033033783
9,59.04914107805426,0.0005,4574.171875,0.0,1.0,0.0,0.0,59.04914107805426,59.04914107805426,7.604957937851984
10,143.12724310369012,0.0005,4374.76220703125,0.0,1.0,0.0,0.0,143.12724310369012,143.12724310369012,7.273422049226598
