,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04366144049376,0.0005,35095.76171875,0.0,1.0,0.0,0.0,111.04366144049376,111.04366144049376,100.0
1,245.1298459444551,0.0005,14064.37890625,0.0,1.0,0.0,0.0,245.1298459444551,245.1298459444551,40.07429449447188
2,101.05979630203151,0.0005,10900.1630859375,0.0,1.0,0.0,0.0,101.05979630203151,101.05979630203151,31.058345942991917
3,129.05437839284738,0.0005,9247.8564453125,0.0,1.0,0.0,0.0,129.05437839284738,129.05437839284738,26.35035113191975
4,86.09637593191312,0.0005,7558.6474609375,0.0,1.0,0.0,0.0,86.09637593191312,86.09637593191312,21.537208741929863
5,138.05489155351987,0.0005,7076.265625,0.0,1.0,0.0,0.0,138.05489155351987,138.05489155351987,20.162735551112107
6,153.94048953301976,0.0005,5419.6806640625,0.0,1.0,0.0,0.0,153.94048953301976,153.94048953301976,15.44255032130282
7,247.87947193746652,0.0005,5290.70654296875,0.0,1.0,0.0,0.0,247.87947193746652,247.87947193746652,15.075058308656617
8,134.35525298506968,0.0005,4837.8193359375,0.0,1.0,0.0,0.0,134.35525298506968,134.35525298506968,13.784625547400164
9,172.62884064823749,0.0005,4568.78125,0.0,1.0,0.0,0.0,172.62884064823749,172.62884064823749,13.018042710151857
10,113.93028948599977,0.0005,4473.26513671875,0.0,1.0,0.0,0.0,113.93028948599977,113.93028948599977,12.745884168483219
11,260.72545362053296,0.0005,4463.32666015625,0.0,1.0,0.0,0.0,260.72545362053296,260.72545362053296,12.71756600105849
12,60.050659684457344,0.0005,4164.46728515625,0.0,1.0,0.0,0.0,60.050659684457344,60.050659684457344,11.866011966143972
13,159.39403296903424,0.0005,4132.34716796875,0.0,1.0,0.0,0.0,159.39403296903424,159.39403296903424,11.77449060967676
14,56.04121106147093,0.0005,4121.025390625,0.0,1.0,0.0,0.0,56.04121106147093,56.04121106147093,11.74223093845355
15,54.93201107414092,0.0005,4063.608154296875,0.0,1.0,0.0,0.0,54.93201107414092,54.93201107414092,11.578629313880604
