mz(Da),RT(s),id,maxInt,maxInt_frac
245.078140258789,217.80954220392,683.0,4573540.418136597,0.08201790832819018
245.078201293945,222.99214413264,702.0,4169501.1449432373,0.08477909441965444
245.115432739258,182.12685015294,557.0,16404102.220733643,0.09261348043050995
245.136995910229,130.6724040756,377.0,1820875.439086914,0.10316407891920255
245.137883934775,98.91410019492,274.0,755530.6208496094,0.09224455503752867
245.137931143241,256.8006172428,830.0,2129134.562347412,0.0988288947754471
245.137985229492,481.3028681526,1463.0,550103.4030017853,0.08107810204476276
245.138000488281,24.16475918388,67.0,318635.91986083984,0.08700192829870594
245.138008564603,177.64153816794,540.0,39024298.55914307,0.09993633823012753
245.1380161176,136.02079703904,395.0,1082292.6412744522,0.06118913161695101
245.138019912526,228.87658813098,723.0,3694482.1597480774,0.08146301517680692
245.138028777726,93.32230117416,257.0,619080.9807357788,0.11289829549751605
245.138031005859,72.58670618628,198.0,567937.9729614258,0.101494708864387
245.138031005859,12.36171319578,36.0,398820.01428222656,0.11991701262428679
245.138039640121,167.13316514586,502.0,217575339.41625977,0.09710706211781767
245.138046264648,422.79291417696,1301.0,731517.9726715088,0.0927109505113345
245.138061523438,508.16470005606,1536.0,489303.4909667969,0.07456918971016688
245.138061523438,218.43526818846,686.0,4326229.692314625,0.08368330237831283
245.138062550654,156.83442618942,466.0,50380572.357055664,0.10068180575740567
245.138071895088,249.87296011542,804.0,2815247.7999420166,0.08732105438642494
245.138076782227,223.62325623132,705.0,4121840.7366611958,0.09050781072928787
245.138076782227,51.1573472271,140.0,305157.4844970703,0.09588851377666578
245.138076782227,513.64342620468,1551.0,469534.60105133057,0.12200062678391968
245.138086499795,197.47461702918,613.0,7526607.887908936,0.08982697751348304
245.138092041016,56.55365016558,155.0,328022.89739990234,0.10274322059036856
245.138092041016,233.95590903852,742.0,3635755.1474895477,0.07995071366417852
245.138092041016,444.19566609954,1362.0,535394.0801849365,0.10081156303382409
245.138092041016,6.894128109,21.0,358978.5906982422,0.13031892245720234
245.138092041016,471.16544106102,1437.0,538585.8332099915,0.07961232484884558
245.138092041016,449.66838409998,1377.0,612228.0452346802,0.07792641753770396
245.138094285225,213.11410405734,667.0,5083743.914890289,0.07841243096105141
245.138097930085,192.2158012638,595.0,8473550.01311493,0.08965201259498323
245.138107299805,45.82771303752,125.0,355508.2539367676,0.08857070641487987
245.138122558594,407.11400725938,1256.0,1113811.0029296875,0.09628414826924633
245.138122558594,428.16188004114,1317.0,688771.4140625,0.10967899693590516
245.138122558594,433.4105322609,1332.0,766852.7817382812,0.08173146841063511
245.138122558594,67.02912619212,183.0,330713.67321777344,0.09807861627712648
245.138122558594,34.95397117236,96.0,402317.6887207031,0.08593521682438734
245.138122558594,1.4168141136,6.0,304263.84118652344,0.10173845143916853
245.138122558594,417.5236802349,1287.0,681931.265914917,0.10521352255162895
245.138122558594,502.72171404456,1521.0,487854.4390563965,0.09368876617614683
245.138122558594,486.74627521134,1478.0,586959.115070343,0.0830405541115222
245.138122558594,460.68088510134,1408.0,527305.3758516312,0.07510246511291564
245.138122558594,492.1219520817,1493.0,539911.949596405,0.07931797525182085
245.138122558594,519.12924721338,1566.0,511104.9741516113,0.10450233663086257
245.138122558594,529.87530615426,1595.0,342896.30251312256,0.08738271239663868
245.138122558594,497.22329619024,1507.0,396719.679107666,0.09834134117131099
245.138123040668,104.2835641155,290.0,796360.239566803,0.07431713437839885
245.138123825552,161.8978181133,483.0,653785038.1040039,0.09916583620209181
245.13812853058,172.39124920464,522.0,51746744.91607666,0.10331191862735098
245.138128618787,182.68565204238,560.0,16319912.927764893,0.09730922781445848
245.138130697731,141.23000004384,413.0,1023382.8862819672,0.06670288007795742
