mz(Da),RT(s),id,maxInt,maxInt_frac
245.077880859375,223.00869109728,694.0,4645406.321813583,0.09735873999358399
245.078125,217.7855980644,674.0,5324503.2057647705,0.0930467852312694
245.115798950195,183.87421610448,555.0,17535943.423706055,0.09518170535060105
245.137717156804,131.40836312868,374.0,1410327.0324707031,0.0916952494599414
245.137939453125,78.4344561348,213.0,522717.18238830566,0.07124784474481663
245.137969970703,34.52129509542,94.0,278212.47552490234,0.10808325298233606
245.137985229492,222.64895107842,692.0,4998777.990867615,0.09148277730786523
245.137985229492,499.41376807788,1532.0,662745.1065940857,0.08020835579712204
245.138000338861,238.32392313576,751.0,3733585.161251068,0.08355526230864563
245.13801574707,29.41849615668,81.0,306627.9236984253,0.07633823842441917
245.13801574707,51.12302425002,139.0,325390.4156265259,0.09979579650679124
245.138019609198,94.26787211988,257.0,683530.3602371216,0.07134368428321586
245.138025536673,243.56873920062,770.0,3587798.005710602,0.07608914982545983
245.138031005859,72.97742703054,199.0,374057.1228027344,0.11955733686452097
245.138036853278,248.81607010458,790.0,3602440.0766296387,0.06482052217603258
245.138040592915,191.6143782387,584.0,9731342.908159256,0.09044757576695968
245.138044649866,176.23291423416,529.0,48424902.993133545,0.0991498423999075
245.138046264648,83.77720310784,227.0,523911.4542236328,0.11278991002175431
245.138046264648,45.67230322458,124.0,274543.2714458704,0.11589093407502478
245.13804956982,89.05312922094,242.0,598804.745300293,0.1051126948521181
245.138051261023,254.03097202872,810.0,3066191.1946029663,0.09415925587360001
245.138057026744,181.33726909254,546.0,29110198.081848145,0.09498024514385107
245.138061523438,217.38893010714,672.0,5799957.291358948,0.08946111672633145
245.138061523438,455.86460020638,1405.0,721771.7749118805,0.08581348308828209
245.138061523438,521.25669410322,1594.0,551039.2757644653,0.0845782993945265
245.138061523438,515.77196409798,1579.0,503642.3943824768,0.07929455901238464
245.138061523438,488.54330518344,1500.0,524481.7321624756,0.07622133024094707
245.138067498849,125.91326525304,357.0,796793.7754364014,0.07696732558422831
245.13807308604,99.44225409126,272.0,708340.384262085,0.08376224893002454
245.138076782227,428.87924816706,1328.0,878501.7859334946,0.07505372121120706
245.138076782227,40.06239202116,109.0,224284.18377685547,0.07901482437235399
245.138076782227,477.6560511837,1469.0,697096.4364929199,0.08504218133828045
245.138076782227,532.22432305908,1625.0,489011.5347747803,0.09370632264810382
245.138076782227,526.82194306944,1610.0,390069.5617675781,0.10179973126475447
245.138078008887,196.77056124306,602.0,8251111.427230835,0.09251446083745203
245.138092041016,493.94207217786,1516.0,658868.7830467224,0.07581749588894642
245.138092041016,472.28810312844,1453.0,688879.4297790527,0.08657318785143303
245.138092041016,12.79897120092,37.0,332727.68939208984,0.09071935627607133
245.138092041016,56.43334915734,154.0,174552.2555847168,0.12504072520797047
245.138094817608,160.61455919838,473.0,293007912.9741211,0.10177491009477899
245.138107299805,418.31812002756,1297.0,1047355.1086578369,0.08007050264686986
245.138107299805,1.91068008042,7.0,313917.68873023987,0.08532476533368344
245.138107299805,61.93977215388,169.0,236739.74249267578,0.10731190259821279
245.138107299805,186.4459412346,565.0,12762652.209758997,0.09214000786613977
245.138109918913,141.91739609334,409.0,915231.398361206,0.08530866840320746
245.138111488008,165.88546207044,492.0,507816728.7626953,0.0999833781051481
245.13811155903,104.754853035,288.0,630862.1429138184,0.10057251229555472
245.138118580826,212.2329671631,655.0,7028917.408538818,0.0819235067124946
245.138122558594,7.30638506508,22.0,295987.59033203125,0.11616146313408195
245.138122558594,483.05989720914,1485.0,686062.938041687,0.11587855860852429
245.138122558594,233.18313505746,731.0,4334760.860534668,0.07995154863220123
245.138122558594,423.63454916574,1312.0,898670.1875305176,0.08500259376013397
245.138122558594,461.49222614862,1421.0,715337.4954223633,0.10878668573992825
245.138137817383,18.60138204192,53.0,361420.49279785156,0.0869793218742102
245.138137817383,407.90059521294,1265.0,1241691.767132759,0.07680483999681981
245.138137817383,412.97911312674,1281.0,1223484.0079975128,0.0757188393611503
245.138137817383,537.63304307556,1641.0,553902.831451416,0.1075228779864504
245.138138164954,136.67963316534,391.0,952288.659111023,0.06174299744878628
245.138142742763,207.11986615752,637.0,6317949.1315460205,0.09459115807311987
245.138153076172,24.01085522268,66.0,247119.5412902832,0.08332537369358436
245.138153076172,510.2462270508,1563.0,519330.1264152527,0.080830110913275
245.138154075548,227.94852306936,712.0,4141814.9949684143,0.08515932186215136
245.138168334961,504.79042818642,1548.0,535682.9313926697,0.07859168940299766
245.138168334961,147.19756414986,428.0,796862.7966651917,0.08748282010308228
245.138177595952,201.80876805876,620.0,8587353.786464691,0.09012772813901142
245.13818359375,466.94674422834,1437.0,763769.9827880859,0.11759849843420826
245.138194693876,120.58953025434,340.0,691959.8186645508,0.09008585655891853
245.138198852539,444.99245717622,1373.0,805960.7519874573,0.08024989972744548
245.138198852539,450.29420116044,1389.0,717848.9024562836,0.08050675748371638
245.138208476127,115.2139110813,321.0,693340.1535644531,0.0914925758105585
245.138209078064,155.41862609484,455.0,7338867.140274048,0.09082259220121408
245.138209262758,171.1580271969,512.0,94921544.32391357,0.09675183927329255
245.138214111328,396.99394323924,1229.0,907806.6968383789,0.10816191345246404
245.138214111328,439.62282707784,1358.0,743807.2506866455,0.07927510572539608
245.138214111328,259.36744120218,829.0,2354770.1077575684,0.09938748207478718
245.138217830618,109.79676010704,303.0,775020.1822433472,0.09360309669938628
245.138229370117,402.42177822684,1248.0,1339025.5017852783,0.07955096111536292
245.138259887695,67.43180110548,184.0,401918.8705444336,0.0790480727275596
245.138259887695,152.42832615468,445.0,1032042.9484863281,0.09479357347093584
245.138259887695,434.31176521872,1343.0,739980.4797439575,0.08013458851038592
245.229187011719,32.72478106116,89.0,179873.42907714844,0.124898795362039
245.229217529297,486.32330706216,1494.0,721721.6264648438,0.10440509373619344
245.229232788086,475.30332925416,1462.0,613168.7057495117,0.09185322556319134
245.229248046875,65.17339708902,178.0,414755.7632751465,0.08381558298127478
245.229248046875,71.841237093,195.0,363845.4103012085,0.0900417013327272
245.229263305664,497.1937110672,1526.0,632054.7496948242,0.10172165667775297
245.229263305664,14.9376900444,43.0,284731.3227291107,0.07803769929762724
245.229263305664,480.81061008072,1478.0,702219.9766998291,0.10061038897245772
245.229263305664,421.95451023672,1307.0,978816.9803771973,0.10064582626267544
245.229263305664,27.33989217378,74.0,312566.5489501953,0.08300924138081471
245.229278564453,48.89624908068,133.0,328337.0315551758,0.09399800334565243
245.229278564453,513.54213717078,1572.0,429607.9559326172,0.1156324332341779
245.229293823242,54.21493413546,148.0,224401.77784347534,0.10319772921943154
