mz(Da),RT(s),id,maxInt,maxInt_frac
245.078038878868,218.13577606776,614.0,198665.04150390625,0.027250883248405085
245.078083462851,223.3480029354,632.0,97723.6942949295,0.06537230695110162
245.125727812904,128.43090703584,343.0,430228.0791015625,0.1713251147017761
245.137976209791,161.28066303828,443.0,591147.9818115234,0.1096403768501144
245.138016598288,166.57958510016,461.0,921575.7886314392,0.09184737854083463
245.229169960982,507.61454298594,1393.0,67276.50280761719,0.06860994864051012
245.229178843497,447.62901308634,1239.0,31577.784301757812,0.1444671852111962
245.229188462941,42.53909804916,111.0,209066.3788909912,0.00510542774346401
245.229190433029,64.9690659294,169.0,118866.27185058594,0.04317973616825604
245.229202184018,3.61521604158,11.0,65167.64990234375,0.0728280476886287
245.22920335101,53.49219992256,139.0,34979.85107421875,0.15094296402637483
245.229204520176,31.67904307938,83.0,82944.671875,0.055933952536885
245.229209035136,48.0877690563,125.0,160788.27685546875,0.029609575099018313
245.229217436559,14.41914203262,39.0,33326.35778808594,0.1376853803008183
245.229217529297,26.39147904012,69.0,131973.57946777344,0.04089162973268863
245.229226420152,463.86113002398,1281.0,747247.0394287109,0.00587446262489513
245.22923590199,469.26703407858,1295.0,135915.529296875,0.03660653788713639
245.229241354589,431.68712093928,1198.0,149961.9903564453,0.03241086908720868
245.229248046875,71.09934809304,184.0,1081663.2149658203,0.004091178550330784
245.229254047517,474.73710801696,1309.0,50623.823974609375,0.09636821086840158
245.229254269819,9.0544259796,25.0,64578.04248046875,0.07395797165268275
245.229267084826,529.60882308576,1449.0,85340.55871582031,0.06181799264775636
245.229273452996,480.15438201522,1323.0,43001.95422363281,0.09568298115902817
245.229276086641,20.14709713554,54.0,145013.81201171875,0.042299708607700076
245.229276567295,513.10059311484,1407.0,66229.75988769531,0.0743779488217871
245.229283378034,518.54729893302,1421.0,137745.64807128906,0.040713102830461846
245.229285722489,76.73760202026,199.0,126516.97241210938,0.0362318876516998
245.229288900106,491.2481980572,1351.0,113854.65661621094,0.0417756736687705
245.229289376245,37.09704306222,97.0,105077.96301269531,0.0496791704510446
245.229289394094,415.98679092024,1157.0,1146084.215270996,0.0038502258792782987
245.229291065663,82.8415379772,216.0,96099.89245605469,0.0504522323350116
245.229292409535,442.52935698126,1226.0,34458.491943359375,0.13278708150217786
245.229295892011,496.7273540745,1365.0,111866.07666015625,0.043621902017542645
245.229299570335,502.17914607618,1379.0,66000.67993164062,0.07285256534684803
245.22930967622,452.99979808428,1253.0,98514.01477050781,0.04791519633395475
245.229312318534,524.06704714392,1435.0,81174.9619140625,0.06009890552646332
245.229331654849,458.37250712016,1267.0,45362.65417480469,0.09501179732735639
245.229352132466,410.58747103308,1143.0,119584.77917480469,0.04083135518954706
245.229356787947,437.1226790199,1212.0,85634.16369628906,0.06444801259144442
245.229358086742,59.1987209568,154.0,121861.47387695312,0.04276573988438865
245.229359313207,426.43023612594,1184.0,82164.94946289062,0.06137143742740273
245.229364021731,421.08912613488,1170.0,123313.21484375,0.04260579394132377
245.229378127982,485.74020197484,1337.0,37539.672607421875,0.14856134719818778
245.22938693314,405.07449414828,1127.0,218337.3153076172,0.02449968213945576
245.229387251698,535.2791891346,1464.0,26309.002075195312,0.04356493260625664
245.229461669922,399.53904392814,1110.0,121345.01245117188,0.041378971698222515
246.242513654992,210.44455602264,590.0,1176392.4297027588,0.19930595412301483
246.943649291992,393.4000659237,1088.0,6533428.403808594,0.05588990896986612
248.12540108637,164.27135803794,454.0,309852.42150878906,0.19545707392360048
248.900344848633,394.65034797288,1094.0,436000.4916381836,0.04990941010637218
249.109335704181,247.6568799267,710.0,212872.9940185547,0.16806766199347747
249.109339947883,252.74876000976,727.0,222316.47692871094,0.07230914187718912
249.109343375056,258.34736898042,746.0,147471.96484375,0.03668617046200757
249.1095799121,242.40942194556,692.0,142768.09533691406,0.04861365208554738
249.116989135742,145.63362410166,395.0,865092.3324890137,0.096323334510722
249.156936300842,207.7289700756,581.0,88125.43530273438,0.06551881975826787
249.156977490483,110.39261605836,288.0,280588.8563079834,0.12450899296996064
249.156982421875,188.16327908136,524.0,53675.0595703125,0.10126199571746662
249.156986408567,115.62799193952,304.0,1509944.7192764282,0.23058180660868333
249.157000317706,121.05872013666,321.0,308134.57342529297,0.19083418235525154
249.159378051758,139.33816602324,376.0,175794.3935394287,0.10124946269479786
