mz(Da),RT(s),id,maxInt,maxInt_frac
245.07829284668,218.64108922578,687.0,10100267.611572266,0.09437163317414544
245.078323364258,224.06977226832,707.0,8402534.562309265,0.09235472276197677
245.137514190744,130.33777716258,373.0,1124237.9505004883,0.10085168269940088
245.137901758032,161.5961692581,483.0,239346806.24804688,0.09910749331418568
245.138011608612,255.204988266,825.0,5774541.176139832,0.09145503666717844
245.138031005859,73.3340151558,197.0,429410.2991333008,0.07885796391783367
245.138046264648,218.28235318758,684.0,9493548.634515762,0.09212144042959429
245.138101145672,120.03733422852,338.0,872149.597076416,0.07137209124863705
245.138120673441,135.46799209212,390.0,1027521.4721698761,0.05943650883862324
245.138123628679,171.84916522596,521.0,136729340.3187256,0.09763107149411004
245.138137817383,62.24792721366,169.0,349859.317779541,0.09741797404114493
245.138137817383,12.7309870968,37.0,287882.6811828613,0.08758920790934388
245.138139685149,192.473755146,595.0,20330799.440734863,0.0948169306189527
245.138143568734,140.76784517862,408.0,859825.8675537109,0.09008506451471866
245.138147309241,156.43723108866,465.0,110742096.46191406,0.10322616570593338
245.138153076172,223.4609930763,704.0,8952749.16671753,0.09516652194025238
245.138168334961,88.79485323522,239.0,598136.3268890381,0.07952310219543651
245.138168334961,7.26331927872,22.0,290287.6473579407,0.07891381285638564
245.138168334961,56.71242811776,154.0,214304.2882080078,0.09182854957164434
245.138168334961,499.2145900974,1556.0,837947.8215332031,0.0991103999745994
245.13817048797,244.8781402359,785.0,6039473.4701805115,0.08495086575563107
245.138171554913,98.99766519168,269.0,689677.7924842834,0.07230964940216841
245.138175959562,151.24165823556,447.0,951397.9658508301,0.09475501293707264
245.138180535911,260.63558414076,845.0,4133957.352661133,0.08556543127429678
245.138181393271,239.73281815146,765.0,6402260.199588776,0.0870392224976724
245.13818359375,24.1531551132,67.0,270113.4152832031,0.07932160665052816
245.138188356058,229.49116709328,726.0,7720528.659591675,0.09374112763649489
245.138198852539,78.47358014676,210.0,477755.9949455261,0.07925149113893827
245.138198852539,1.90146329496,7.0,289382.67822265625,0.11149659610560583
245.138198852539,83.6056111107,224.0,463931.4271366596,0.07749778123871134
245.138198852539,471.83854725456,1476.0,878198.1621398926,0.09915968322036672
245.138202303687,208.06343915556,649.0,14249982.454544067,0.09195238514712431
245.138203333304,203.02081325148,632.0,13156098.545734406,0.09714635349963892
245.138204431445,182.21247627828,557.0,43524838.27008057,0.09872403139872818
245.13821286183,104.10555627444,285.0,559877.7763061523,0.08479295556159107
245.138213769084,250.02136709784,806.0,5693922.25756073,0.07917111739652022
245.138214111328,450.20906713104,1413.0,1371571.213043213,0.08943915043996704
245.138214111328,18.44752528764,53.0,288266.44219970703,0.11392623131709563
245.138220496709,125.27841522792,357.0,758940.7310333252,0.09177315166319838
245.138222328547,114.8172762642,320.0,716284.0436248779,0.0751387115701773
245.138222684799,187.2447030792,576.0,24554810.93360901,0.0957269028197938
245.138228263818,213.15854218104,667.0,10156318.986602783,0.09247406725201278
245.138229370117,477.2260732899,1492.0,806749.8208618164,0.0922913805025228
245.138229370117,40.50321629142,110.0,284285.9709262848,0.10745174423475448
245.138229370117,412.83719327544,1304.0,1827820.1102905273,0.1015858652909156
245.138229370117,488.17558314894,1524.0,604721.6778488159,0.09658673715448048
245.138231172774,234.68332126236,746.0,7223838.586669922,0.08827981375120657
245.138239030891,109.5592532406,302.0,624242.698425293,0.09604142796942136
