,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04391744701802,0.0005,23134.958984375,0.0,1.0,0.0,0.0,111.04391744701802,111.04391744701802,100.0
1,101.05959281025403,0.0005,12427.083984375,0.0,1.0,0.0,0.0,101.05959281025403,101.05959281025403,53.71560845544643
2,129.0547613867506,0.0005,11117.5185546875,0.0,1.0,0.0,0.0,129.0547613867506,129.0547613867506,48.055060578218885
3,245.13854780991582,0.0005,7080.62353515625,0.0,1.0,0.0,0.0,245.13854780991582,245.13854780991582,30.60573195715798
4,187.09642888534114,0.0005,5093.7314453125,0.0,1.0,0.0,0.0,187.09642888534114,187.09642888534114,22.017464775938134
5,147.06546382051337,0.0005,3180.42919921875,0.0,1.0,0.0,0.0,147.06546382051337,147.06546382051337,13.747286958091276
6,169.08623881127963,0.0005,3159.746337890625,0.0,1.0,0.0,0.0,169.08623881127963,169.08623881127963,13.657886059035892
7,83.0492863174227,0.0005,2994.5888671875,0.0,1.0,0.0,0.0,83.0492863174227,83.0492863174227,12.943999032848943
8,112.04732614147021,0.0005,1880.5997314453125,0.0,1.0,0.0,0.0,112.04732614147021,112.04732614147021,8.12882241423225
9,138.05511288866487,0.0005,1701.6470947265625,0.0,1.0,0.0,0.0,138.05511288866487,138.05511288866487,7.355306295878152
10,91.05722876717391,0.0005,1262.0325927734375,0.0,1.0,0.0,0.0,91.05722876717391,91.05722876717391,5.455088957044597
11,59.049124738423274,0.0005,1257.1793212890625,0.0,1.0,0.0,0.0,59.049124738423274,59.049124738423274,5.434110871508968
12,246.14248831906326,0.0005,1232.2921142578125,0.0,1.0,0.0,0.0,246.14248831906326,246.14248831906326,5.326536844478885
13,93.0368585639104,0.0005,1160.9259033203125,0.0,1.0,0.0,0.0,93.0368585639104,93.0368585639104,5.018059051258246
14,130.05814819935915,0.0005,1065.2967529296875,0.0,1.0,0.0,0.0,130.05814819935915,130.05814819935915,4.604705604402294
15,125.97289605545615,0.0005,1026.3685302734375,0.0,1.0,0.0,0.0,125.97289605545615,125.97289605545615,4.436439809409782
16,123.081242083649,0.0005,1023.3135375976562,0.0,1.0,0.0,0.0,123.081242083649,123.081242083649,4.423234717160236
17,105.0733598084428,0.0005,959.1214599609375,0.0,1.0,0.0,0.0,105.0733598084428,105.0733598084428,4.145766848381766
18,95.08544120958268,0.0005,958.0009765625,0.0,1.0,0.0,0.0,95.08544120958268,95.08544120958268,4.140923600554119
19,143.0704175528674,0.0005,954.7732543945312,0.0,1.0,0.0,0.0,143.0704175528674,143.0704175528674,4.126971891497066
20,64.39557193926181,0.0005,869.1868286132812,0.0,1.0,0.0,0.0,64.39557193926181,64.39557193926181,3.757027748353982
21,55.05448288826217,0.0005,845.0233154296875,0.0,1.0,0.0,0.0,55.05448288826217,55.05448288826217,3.652581861071824
22,60.486018486659034,0.0005,784.9801025390625,0.0,1.0,0.0,0.0,60.486018486659034,60.486018486659034,3.3930473058941932
