,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04387631202778,0.0005,343926.0,0.0,1.0,0.0,0.0,111.04387631202778,111.04387631202778,100.0
1,101.05952556608291,0.0005,150741.078125,0.0,1.0,0.0,0.0,101.05952556608291,101.05952556608291,43.829509291242886
2,129.05462645295893,0.0005,79309.6015625,0.0,1.0,0.0,0.0,129.05462645295893,129.05462645295893,23.06007733131546
3,245.13812826263646,0.0005,77832.7265625,0.0,1.0,0.0,0.0,245.13812826263646,245.13812826263646,22.630660828928317
4,187.09602360287428,0.0005,47830.2421875,0.0,1.0,0.0,0.0,187.09602360287428,187.09602360287428,13.9071318212348
5,169.08595016713878,0.0005,45528.79296875,0.0,1.0,0.0,0.0,169.08595016713878,169.08595016713878,13.23796193621593
6,83.0489664291452,0.0005,25945.076171875,0.0,1.0,0.0,0.0,83.0489664291452,83.0489664291452,7.5437960991245205
7,55.054399442215924,0.0005,13942.990234375,0.0,1.0,0.0,0.0,55.054399442215924,55.054399442215924,4.054066931367503
8,59.04928258593732,0.0005,12941.3916015625,0.0,1.0,0.0,0.0,59.04928258593732,59.04928258593732,3.7628418908609698
9,112.04729742115224,0.0005,12854.609375,0.0,1.0,0.0,0.0,112.04729742115224,112.04729742115224,3.737609071428156
10,141.09121294918242,0.0005,12313.8095703125,0.0,1.0,0.0,0.0,141.09121294918242,141.09121294918242,3.5803660003351014
11,246.14318652044824,0.0005,11111.423828125,0.0,1.0,0.0,0.0,246.14318652044824,246.14318652044824,3.230760055397091
12,85.02859738942831,0.0005,10940.6953125,0.0,1.0,0.0,0.0,85.02859738942831,85.02859738942831,3.1811189943476212
13,123.08040298406237,0.0005,10634.421875,0.0,1.0,0.0,0.0,123.08040298406237,123.08040298406237,3.0920668617667757
14,143.07086433921742,0.0005,9023.4404296875,0.0,1.0,0.0,0.0,143.07086433921742,143.07086433921742,2.623657539612446
15,101.06794144525807,0.0005,8650.2412109375,0.0,1.0,0.0,0.0,101.06794144525807,101.06794144525807,2.5151460520395377
16,95.08537338919147,0.0005,8040.22021484375,0.0,1.0,0.0,0.0,95.08537338919147,95.08537338919147,2.337776211988553
17,76.14273992597154,0.0005,4957.09765625,0.0,1.0,0.0,0.0,76.14273992597154,76.14273992597154,1.4413268133988126
18,59.97246285313873,0.0005,4669.6484375,0.0,1.0,0.0,0.0,59.97246285313873,59.97246285313873,1.3577480148345864
19,163.4890457343372,0.0005,4464.599609375,0.0,1.0,0.0,0.0,163.4890457343372,163.4890457343372,1.298127972114641
