,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,0.0,23.0,1.0,3.0,0.0
1,2.0,4.0,0.9563805230998838,4.0,0.0
2,0.0,11.0,1.0,5.0,0.0
3,1.0,11.0,1.0,6.0,0.0
4,2.0,11.0,0.9535632116491941,7.0,0.0
5,1.0,23.0,0.9678256385563581,8.0,0.0
6,1.0,12.0,1.0,35.0,0.0
7,0.0,13.0,1.0,40.0,0.0
8,1.0,13.0,0.9595078635082237,44.0,0.0
9,2.0,13.0,0.9543819248875314,46.0,0.0
10,0.0,12.0,1.0,19.0,0.0
11,1.0,5.0,1.0,23.0,0.0
12,2.0,5.0,0.9526874165317437,26.0,0.0
13,2.0,16.0,0.9586385272153467,29.0,0.0
14,2.0,15.0,1.0,31.0,0.0
