,median_mz(Da),N_spectra,min_mz,max_mz,IQR_mz(ppm),mean_Int,min_Int,max_Int,median_Int,Int_Q1,Int_Q3
0,55.05427127703184,16.0,55.0540682348325,55.05447614487419,2.2835606980189636,2.306189235189513,0.0,9.393498658386134,0.0,0.0,0.0
1,59.04917993074298,9.0,59.04882147201272,59.049333336671054,1.3420139138082985,0.8933905126493169,0.0,3.812502149671888,0.0,0.0,0.0
2,83.04918710759733,42.0,83.04887549291897,83.04949209097354,2.593094097226227,8.496538521987391,0.0,15.093560526828716,11.197179668048708,0.0,13.26670004598242
3,95.08564052033633,3.0,95.08542529991207,95.0859016531974,2.783182745896564,0.324502223750969,0.0,0.0,0.0,0.0,0.0
4,101.05971628327713,65.0,101.05941594682079,101.059969721233,1.827702959361371,41.397267912381196,32.820186229657104,51.612116894078504,40.83650277802026,36.84796526246231,46.97161062564936
5,102.06344989064567,4.0,102.062815305734,102.06369994682757,4.773783554737384,0.29498729116432276,0.0,0.0,0.0,0.0,0.0
6,111.0439332471554,65.0,111.0437546370762,111.04411530356488,1.5390986810820557,100.00000000000001,94.98514381087992,104.30452292278508,100.5921426948607,97.31999879214092,102.82665165139339
7,112.047524777018,31.0,112.04681390153145,112.04796236996285,3.7684454189496734,6.151761246210922,0.0,14.965915990583852,0.0,0.0,12.226896348041862
8,123.0807813503484,3.0,123.08063137371771,123.0812061558486,2.5944213429810157,0.20571183010548105,0.0,0.0,0.0,0.0,0.0
9,129.05473939835173,65.0,129.05425162327612,129.0551332728754,3.363053507961917,25.083426425381017,19.63305071682875,31.34919035444419,24.297160430444077,21.53685904832683,27.652377547464976
10,130.05799353618153,4.0,130.05792188983787,130.05815068382853,1.2267038550599942,0.2802748002224227,0.0,0.0,0.0,0.0,0.0
11,169.0859930117752,34.0,169.08493276609795,169.08693680701654,4.6144136554638004,5.831676682453837,0.0,13.663453334819852,6.204287950302628,0.0,11.146497882846822
12,187.0968083818762,42.0,187.09589121050206,187.09740188374488,3.8167144019580252,8.615251685273758,0.0,16.25101243277464,11.520457480526938,0.0,14.00615332774355
13,188.09999693311187,3.0,188.09943797138172,188.10039171183357,2.816883653607339,0.1877474238790698,0.0,0.0,0.0,0.0,0.0
14,245.1384729011064,53.0,245.13726502424652,245.1401182703505,5.098642726505127,14.64011094751106,0.0,23.055890776109262,15.686612131948278,13.503783321769127,20.360846878838935
15,246.14241814716058,6.0,246.14181950720499,246.14449345708584,6.4568730175304,0.6388882061048785,0.0,0.0,0.0,0.0,0.0
