,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,49.0,11.0,0.979214858337215,2276.0,0.0
1,46.0,4.0,0.9844312719197709,2277.0,0.0
2,115.0,20.0,0.9743140831973184,2278.0,0.0
3,118.0,22.0,0.9928721694045853,2279.0,0.0
4,134.0,2.0,0.9601604174777446,2280.0,0.0
5,107.0,0.0,0.9581261744438057,2281.0,0.0
6,110.0,7.0,0.9783879539844091,2282.0,0.0
7,124.0,19.0,0.9611470188494488,2283.0,0.0
8,109.0,8.0,0.9711244003559995,2284.0,0.0
9,126.0,9.0,0.9681839326189992,2285.0,0.0
10,47.0,23.0,0.9679542926945827,2286.0,0.0
11,46.0,5.0,0.981348332567083,2287.0,0.0
12,51.0,12.0,0.9774706013022461,2288.0,0.0
13,90.0,14.0,0.9610111848068881,2289.0,0.0
14,142.0,17.0,0.9822674266509489,2290.0,0.0
15,120.0,21.0,0.9581316689217642,2291.0,0.0
16,111.0,10.0,0.9548845111745596,2292.0,0.0
17,133.0,1.0,0.9741670526625478,2293.0,0.0
18,80.0,15.0,0.9594075554258615,2294.0,0.0
19,107.0,6.0,0.9811908391269137,2295.0,0.0
20,75.0,16.0,0.9766819172357609,2296.0,0.0
21,44.0,3.0,0.9737783229644996,2297.0,0.0
22,142.0,18.0,0.9690274119429265,2298.0,0.0
23,50.0,13.0,0.9846418128545799,2299.0,0.0
