,median_mz(Da),N_spectra,min_mz,max_mz,IQR_mz(ppm),mean_Int,min_Int,max_Int,median_Int,Int_Q1,Int_Q3
0,55.054241828134025,3.0,55.05418432152165,55.05429517207492,1.1185993787745003,9.082146910270641,8.46659051004427,9.72588496942485,9.011692762951043,8.671003854884312,9.458062891997171
1,83.04902454947262,3.0,83.04888443456348,83.04931586449666,2.8860458929537542,12.915342923019633,12.421734320665069,13.318182583998064,13.142265276459963,12.691933429088154,13.252213593671277
2,101.05957706562172,3.0,101.05949520199539,101.05957999229325,0.4661183273388518,41.64556402094409,40.1480842477132,43.07235304491794,41.822290894086734,40.77591174010327,42.603579738356245
3,102.06299609770278,3.0,102.06295061199069,102.06323734619603,1.5607691998245317,24.496660791969838,21.400800783395212,26.990122950157737,26.00265541793664,23.126496271348252,26.619822625574827
4,111.04392853772028,3.0,111.04388330439747,111.04396860244903,0.4267482881996993,100.00000000000001,97.60403574785398,102.6120033112173,99.4599023523218,98.2999857245294,101.42996545163147
5,112.0473019033569,3.0,112.04728422087547,112.04739402124301,0.544414752944999,90.09434654046383,89.0057459196625,91.37012714252695,89.62639658730936,89.23848992003008,90.71622818432036
6,113.04886122186988,3.0,113.0487737621606,113.04923463826792,2.2648815660787918,7.956755699533437,6.972504720885516,8.926531145128838,7.992944532164734,7.355169650115222,8.5764361652673
7,129.0546857396171,3.0,129.05450556919513,129.05488480299692,1.6325284450602018,20.421188570019204,19.670292411730944,21.174369330327288,20.415477064969664,19.949736656695464,20.88978473081818
8,130.05764695786633,3.0,130.05760995050593,130.05835319315847,3.1748428055415685,18.56268817684605,17.888576244351093,19.099066270350054,18.907022774323437,18.27049369309072,19.027049959340076
9,170.08919658801892,3.0,170.08909184067596,170.08973598302956,2.1039364655885286,12.081625426349826,10.044710875506729,14.116293262752189,12.087242212451658,10.810660126861075,13.35539911888949
10,188.0999819369696,3.0,188.09991251672886,188.10031606774436,1.191892770483901,15.181262590051235,13.982787567697311,16.48424263803702,14.920000025971591,14.334242239550166,15.897651658512483
11,246.14152126662975,3.0,246.14123190067752,246.14162499192128,0.887229522260844,29.322010250379236,26.983777697191517,31.882729685745478,28.76579304493294,27.65203345259455,30.713878445440773
