,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,47.0,4.0,1.0,2384.0,0.0
1,48.0,4.0,1.0,2385.0,0.0
2,56.0,11.0,1.0,2386.0,0.0
3,82.0,15.0,1.0,2387.0,0.0
4,76.0,16.0,1.0,2388.0,0.0
5,126.0,21.0,0.962088136594431,2389.0,0.0
6,57.0,11.0,0.9626149880147762,2390.0,0.0
7,58.0,11.0,0.9557066685784242,2391.0,0.0
8,50.0,23.0,1.0,2392.0,0.0
9,51.0,23.0,1.0,2393.0,0.0
10,52.0,23.0,1.0,2394.0,0.0
11,125.0,22.0,1.0,2395.0,0.0
12,49.0,4.0,1.0,2396.0,0.0
13,119.0,20.0,0.9725848145316461,2397.0,0.0
14,147.0,17.0,1.0,2398.0,0.0
15,126.0,22.0,0.95828267518868,2399.0,0.0
16,112.0,8.0,1.0,2400.0,0.0
17,47.0,5.0,1.0,2401.0,0.0
18,115.0,10.0,1.0,2402.0,0.0
19,148.0,17.0,1.0,2403.0,0.0
20,127.0,21.0,1.0,2404.0,0.0
21,113.0,7.0,0.9521399582741642,2405.0,0.0
22,58.0,12.0,1.0,2406.0,0.0
23,130.0,19.0,0.9554565586046995,2407.0,0.0
24,83.0,15.0,1.0,2408.0,0.0
25,113.0,8.0,0.966403366306135,2409.0,0.0
26,84.0,15.0,0.9658722876115045,2410.0,0.0
27,48.0,5.0,0.9575369681817606,2411.0,0.0
28,128.0,21.0,0.9531425127512216,2412.0,0.0
29,114.0,7.0,1.0,2413.0,0.0
30,111.0,6.0,1.0,2414.0,0.0
31,133.0,9.0,1.0,2415.0,0.0
32,114.0,8.0,1.0,2416.0,0.0
33,116.0,10.0,1.0,2417.0,0.0
34,91.0,14.0,0.9502873749828417,2418.0,0.0
35,120.0,20.0,1.0,2419.0,0.0
36,112.0,6.0,0.9633331239479684,2420.0,0.0
37,115.0,7.0,1.0,2421.0,0.0
38,59.0,12.0,1.0,2422.0,0.0
39,127.0,22.0,0.952560509870243,2423.0,0.0
40,85.0,15.0,0.9656379116528171,2424.0,0.0
41,92.0,14.0,1.0,2425.0,0.0
42,116.0,7.0,0.975841456177644,2426.0,0.0
43,60.0,12.0,1.0,2427.0,0.0
44,117.0,10.0,1.0,2428.0,0.0
45,77.0,16.0,0.955167396431829,2429.0,0.0
46,57.0,13.0,0.9658604053474791,2430.0,0.0
47,113.0,6.0,1.0,2431.0,0.0
48,117.0,7.0,1.0,2432.0,0.0
49,118.0,7.0,1.0,2433.0,0.0
50,46.0,3.0,1.0,2434.0,0.0
51,47.0,3.0,0.954614306017981,2435.0,0.0
52,131.0,19.0,0.9628994486456469,2436.0,0.0
53,58.0,13.0,1.0,2437.0,0.0
54,93.0,14.0,0.9633729288422166,2438.0,0.0
55,78.0,16.0,1.0,2439.0,0.0
56,134.0,9.0,1.0,2440.0,0.0
57,121.0,20.0,0.9767905490185423,2441.0,0.0
58,49.0,5.0,1.0,2442.0,0.0
59,79.0,16.0,1.0,2443.0,0.0
60,53.0,23.0,1.0,2444.0,0.0
61,48.0,3.0,1.0,2445.0,0.0
62,132.0,19.0,1.0,2446.0,0.0
63,149.0,18.0,0.9662512608745709,2447.0,0.0
64,119.0,7.0,0.9653804254822311,2448.0,0.0
65,59.0,13.0,0.9527426707052458,2449.0,0.0
66,49.0,3.0,1.0,2450.0,0.0
67,61.0,12.0,1.0,2451.0,0.0
68,150.0,18.0,0.9696536135957117,2452.0,0.0
