,median_mz(Da),N_spectra,min_mz,max_mz,IQR_mz(ppm),mean_Int,min_Int,max_Int,median_Int,Int_Q1,Int_Q3
0,55.054181849788236,4.0,55.05414548847502,55.05448114183352,1.8558322772721692,0.8014573013214408,0.0,3.011036088751913,0.0,0.0,0.0
1,57.06979883596623,3.0,57.06968015759655,57.06980926171614,1.256785766508752,0.2300251989178346,0.0,0.9728134285917117,0.0,0.0,0.0
2,70.06515986562454,3.0,70.0648563028663,70.06537676489941,4.1268095942861045,0.26323022077381586,0.0,0.6099135684835654,0.0,0.0,0.0
3,83.04907846316405,6.0,83.04890291992047,83.04920971841061,1.8564040941528863,1.1605091096442182,0.0,3.972394971177703,0.0,0.0,0.896277125329412
4,88.07556253563017,20.0,88.07535915084932,88.07587893335815,2.1417310266343788,3.5346074839194497,0.38816015511779095,4.749242361041836,3.9433218868439295,3.4827032154824886,4.607311299436423
5,101.05961234742136,11.0,101.05925476795016,101.0598586110778,1.8361631798472455,4.80251052746199,0.0,12.815463206368866,0.0,0.0,5.11207130279746
6,102.06287542347138,9.0,102.06255498742944,102.06310974640346,2.3220375288003337,1.8510368158173858,0.0,4.826026273425091,0.0,0.0,2.2472373841884634
7,106.08610300900568,22.0,106.08597499911166,106.08653473549047,2.347315315397921,4.0269254410099204,2.324648650157485,5.797000824076446,3.64141714858376,3.376681394928647,4.950372068980893
8,111.04403903641685,12.0,111.04375328040912,111.04439448507392,2.020754642866222,10.132460864529307,0.0,28.98193317863765,0.8416267492106293,0.0,10.03747779884303
9,112.04727434866776,12.0,112.04703925808265,112.04752260058186,2.1368020588720325,4.947595154826027,0.0,13.460621404711583,0.5492709538454078,0.0,4.4193021514630395
10,129.0545343061625,11.0,129.05416072875954,129.05474312015377,2.79371358996115,2.820399602682023,0.0,7.512192625591308,0.0,0.0,3.3331335606563535
11,130.0580093468649,5.0,130.0576809480621,130.0580583119147,1.8744641689897144,1.1584069069917156,0.0,4.237272051465777,0.0,0.0,0.0
12,169.08569954171008,5.0,169.0852666466942,169.0870206397287,3.4861722840517473,0.6344321714086825,0.0,2.498174377999657,0.0,0.0,0.0
13,170.08875204309183,5.0,170.08836048825154,170.09006337434923,3.7047749686024307,0.6843751263153489,0.0,2.9748489211191522,0.0,0.0,0.0
14,187.0959137352005,3.0,187.09589020075921,187.09642735802424,1.5950145400454605,0.5606777705450856,0.0,2.15199771892548,0.0,0.0,0.0
15,188.0994102083269,3.0,188.09894514806842,188.09946381766167,1.5319015286490905,0.6320299524725824,0.0,1.8545529887053975,0.0,0.0,0.0
16,218.06310730083888,3.0,218.06291456625368,218.06467680168302,4.4896163091998735,0.23658117198114562,0.0,0.5550110038758745,0.0,0.0,0.0
17,228.2323152713497,21.0,228.2312019628536,228.2333385082044,3.2528748321114103,4.50012314901344,2.707644481855347,5.906990583275703,4.800846394368191,4.133945516656531,5.605253983272723
18,245.13746433258967,3.0,245.13669729214456,245.1379324281558,2.7991913630028598,0.4935234028067804,0.0,2.1146490499161645,0.0,0.0,0.0
19,246.14349605386053,10.0,246.14121373178952,246.14533162536475,5.981155843562367,2.1298342780604376,0.0,5.175999816170315,0.0,0.0,2.768042451069032
20,246.2425568089007,23.0,246.2422780591232,246.2428486344799,0.9793543313478886,100.0,97.67319549500124,104.03310567745541,103.53937166105902,102.78596750864156,103.86889728776667
21,247.1314350287548,3.0,247.1303874019996,247.13334424098667,6.64702297363337,0.32672140867913635,0.0,1.3873951501413042,0.0,0.0,0.0
22,247.24638038051148,23.0,247.2446208127801,247.24763507960606,3.2226703947784574,7.981797522938259,6.116931613845207,9.91973692724563,7.87530219634735,7.404826862484747,8.907870548891214
