,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,0.0,17.0,0.9773626262493204,0.0,0.0
1,0.0,4.0,1.0,1.0,0.0
2,1.0,4.0,1.0,2.0,0.0
3,0.0,5.0,1.0,9.0,0.0
4,0.0,14.0,1.0,10.0,0.0
5,0.0,15.0,0.9560508411134923,11.0,0.0
6,1.0,15.0,1.0,12.0,0.0
7,0.0,3.0,1.0,13.0,0.0
8,0.0,6.0,0.9578858285767559,14.0,0.0
9,0.0,20.0,0.9571668510955773,15.0,0.0
10,1.0,17.0,0.9689555734425388,16.0,0.0
11,0.0,19.0,0.9579245794875487,17.0,0.0
12,1.0,14.0,0.9505980364796195,18.0,0.0
13,0.0,8.0,0.955860727309003,20.0,0.0
14,0.0,10.0,0.9801203579460895,21.0,0.0
15,0.0,16.0,1.0,22.0,0.0
16,0.0,21.0,0.9608243588544241,24.0,0.0
17,1.0,6.0,0.9554901163125962,25.0,0.0
18,0.0,22.0,0.9676631897146556,27.0,0.0
19,1.0,16.0,1.0,28.0,0.0
20,1.0,19.0,0.9677175139943012,30.0,0.0
21,1.0,22.0,0.956626557799235,32.0,0.0
22,0.0,9.0,0.9765715392248979,33.0,0.0
23,2.0,22.0,0.9736273897022507,34.0,0.0
24,0.0,7.0,0.9517019255600075,36.0,0.0
25,2.0,14.0,1.0,37.0,0.0
26,1.0,21.0,0.9566967281872351,38.0,0.0
27,2.0,12.0,1.0,39.0,0.0
28,1.0,20.0,0.9571430876649917,41.0,0.0
29,0.0,18.0,0.985590806895577,42.0,0.0
30,1.0,3.0,1.0,43.0,0.0
31,1.0,18.0,0.9801078270457814,45.0,0.0
