,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,84.0,16.0,1.0,2560.0,0.0
1,65.0,13.0,1.0,2626.0,0.0
2,134.0,21.0,1.0,2502.0,0.0
3,51.0,3.0,1.0,2568.0,0.0
4,53.0,4.0,1.0,2569.0,0.0
5,54.0,5.0,1.0,2571.0,0.0
6,55.0,5.0,1.0,2573.0,0.0
7,57.0,23.0,1.0,2509.0,0.0
8,123.0,7.0,1.0,2511.0,0.0
9,142.0,9.0,0.9547272000013249,2516.0,0.0
10,95.0,14.0,0.9538687508945662,2525.0,0.0
11,136.0,22.0,0.9698909502350094,2531.0,0.0
12,117.0,0.0,0.9580397175458951,2472.0,0.0
13,120.0,10.0,0.9622227257592454,2474.0,0.0
14,51.0,4.0,1.0,2475.0,0.0
15,132.0,21.0,0.9515397223070899,2478.0,0.0
16,86.0,16.0,0.9576439090990038,2606.0,0.0
17,122.0,10.0,1.0,2480.0,0.0
18,88.0,15.0,1.0,2542.0,0.0
19,138.0,21.0,1.0,2610.0,0.0
20,136.0,9.0,1.0,2483.0,0.0
21,54.0,3.0,1.0,2612.0,0.0
22,126.0,10.0,1.0,2543.0,0.0
23,82.0,16.0,1.0,2551.0,0.0
24,55.0,23.0,1.0,2489.0,0.0
25,64.0,13.0,1.0,2619.0,0.0
26,50.0,5.0,1.0,2492.0,0.0
27,140.0,9.0,1.0,2493.0,0.0
28,128.0,10.0,1.0,2561.0,0.0
29,131.0,22.0,0.9509561223921222,2471.0,0.0
30,123.0,20.0,1.0,2505.0,0.0
31,137.0,21.0,1.0,2602.0,0.0
32,53.0,3.0,1.0,2605.0,0.0
33,135.0,19.0,1.0,2513.0,0.0
34,53.0,5.0,1.0,2552.0,0.0
35,115.0,8.0,1.0,2585.0,0.0
36,132.0,10.0,1.0,2618.0,0.0
37,123.0,10.0,1.0,2494.0,0.0
38,145.0,9.0,0.9647745374465053,2528.0,0.0
39,60.0,11.0,0.969073529464273,2504.0,0.0
40,51.0,5.0,1.0,2539.0,0.0
41,64.0,12.0,1.0,2574.0,0.0
42,62.0,13.0,0.9558523668821872,2583.0,0.0
43,99.0,14.0,0.956007714125284,2616.0,0.0
44,61.0,13.0,0.9579456582681192,2563.0,0.0
45,119.0,6.0,1.0,2564.0,0.0
46,89.0,15.0,0.9587959241883173,2567.0,0.0
47,137.0,19.0,0.9663786883049558,2570.0,0.0
48,121.0,6.0,0.9703436206814636,2576.0,0.0
49,56.0,5.0,0.9870460275884564,2578.0,0.0
50,57.0,5.0,0.9832120206247754,2579.0,0.0
51,152.0,18.0,1.0,2584.0,0.0
52,116.0,8.0,0.9530639368745687,2586.0,0.0
53,153.0,18.0,0.9769859671922725,2587.0,0.0
54,96.0,14.0,1.0,2588.0,0.0
55,97.0,14.0,0.9506070123153282,2591.0,0.0
56,52.0,3.0,0.9714871736995069,2593.0,0.0
57,98.0,14.0,0.9673177053114693,2594.0,0.0
58,117.0,8.0,1.0,2596.0,0.0
59,90.0,15.0,1.0,2598.0,0.0
60,141.0,1.0,0.970312955527198,2470.0,0.0
61,59.0,5.0,1.0,2600.0,0.0
62,124.0,0.0,0.9575052321224341,2601.0,0.0
63,65.0,12.0,0.992466022348754,2603.0,0.0
64,85.0,16.0,0.9573396409755053,2604.0,0.0
65,142.0,1.0,0.961789231026827,2476.0,0.0
66,121.0,10.0,0.9646481153885326,2477.0,0.0
67,127.0,20.0,1.0,2607.0,0.0
68,132.0,22.0,0.9783151692064029,2479.0,0.0
69,118.0,8.0,0.9559783664247083,2609.0,0.0
70,139.0,2.0,0.9576471269549264,2482.0,0.0
71,133.0,22.0,0.9640318813369054,2484.0,0.0
72,137.0,9.0,1.0,2485.0,0.0
73,139.0,21.0,0.9577125828775016,2614.0,0.0
74,63.0,13.0,0.9908288461995627,2615.0,0.0
75,122.0,20.0,0.9506518692044247,2486.0,0.0
76,139.0,9.0,0.950686714234217,2491.0,0.0
77,153.0,17.0,0.9661182644758394,2620.0,0.0
78,55.0,3.0,0.9542882470941412,2622.0,0.0
79,141.0,9.0,0.9829901482627186,2495.0,0.0
80,59.0,11.0,1.0,2496.0,0.0
81,56.0,3.0,0.9860917560295768,2625.0,0.0
82,124.0,10.0,1.0,2497.0,0.0
83,133.0,21.0,0.9758729000089064,2498.0,0.0
84,134.0,19.0,1.0,2499.0,0.0
85,141.0,2.0,0.966179572787642,2501.0,0.0
86,142.0,2.0,0.957974916752472,2503.0,0.0
87,56.0,23.0,1.0,2507.0,0.0
88,121.0,7.0,0.953745424693021,2508.0,0.0
89,58.0,23.0,0.9919932097384148,2512.0,0.0
90,61.0,11.0,0.9628471727743395,2515.0,0.0
91,143.0,9.0,0.9728949338065342,2517.0,0.0
92,59.0,23.0,0.9553259759781683,2520.0,0.0
93,118.0,0.0,0.9816773630148672,2521.0,0.0
94,119.0,0.0,0.9640753543781029,2522.0,0.0
95,52.0,4.0,1.0,2527.0,0.0
96,136.0,19.0,0.9770419514968895,2530.0,0.0
97,135.0,21.0,0.9597631189978503,2533.0,0.0
98,62.0,11.0,0.9807385720740421,2534.0,0.0
99,62.0,12.0,0.9564476618916542,2535.0,0.0
100,81.0,16.0,0.9774752143428054,2536.0,0.0
101,87.0,15.0,0.955441015835215,2537.0,0.0
102,145.0,1.0,0.9632777937119281,2538.0,0.0
103,125.0,20.0,0.9675151031756039,2540.0,0.0
104,52.0,5.0,0.9740348693350418,2544.0,0.0
105,124.0,7.0,1.0,2545.0,0.0
106,50.0,3.0,0.9644479689032135,2546.0,0.0
107,146.0,9.0,0.9675361149051315,2547.0,0.0
108,63.0,12.0,0.9623120769747362,2548.0,0.0
109,115.0,6.0,0.9757160073200841,2549.0,0.0
110,137.0,22.0,0.9661376425147282,2553.0,0.0
111,117.0,6.0,0.9592121227353078,2554.0,0.0
112,118.0,6.0,0.965577087960331,2555.0,0.0
113,83.0,16.0,0.9598309678376412,2556.0,0.0
114,127.0,10.0,0.97768242595191,2557.0,0.0
115,151.0,17.0,0.9542877204182273,2558.0,0.0
116,60.0,13.0,0.9583577097687019,2559.0,0.0
117,94.0,14.0,1.0,2500.0,0.0
118,87.0,16.0,1.0,2613.0,0.0
119,143.0,1.0,1.0,2519.0,0.0
120,144.0,1.0,0.9545122262579876,2529.0,0.0
121,140.0,2.0,1.0,2487.0,0.0
122,124.0,20.0,1.0,2514.0,0.0
123,120.0,6.0,1.0,2572.0,0.0
124,125.0,10.0,1.0,2532.0,0.0
125,149.0,9.0,1.0,2597.0,0.0
126,50.0,4.0,1.0,2473.0,0.0
127,134.0,22.0,1.0,2506.0,0.0
128,135.0,9.0,1.0,2481.0,0.0
129,130.0,10.0,1.0,2581.0,0.0
130,86.0,15.0,0.9564004230505461,2488.0,0.0
131,125.0,7.0,0.9618480619829739,2624.0,0.0
132,147.0,9.0,1.0,2562.0,0.0
133,138.0,22.0,1.0,2595.0,0.0
134,150.0,9.0,1.0,2627.0,0.0
135,126.0,0.0,0.970295090770603,2628.0,0.0
136,66.0,13.0,1.0,2629.0,0.0
137,122.0,7.0,1.0,2510.0,0.0
138,129.0,10.0,1.0,2575.0,0.0
139,116.0,6.0,1.0,2550.0,0.0
140,152.0,17.0,0.9659393679910556,2617.0,0.0
141,80.0,16.0,1.0,2526.0,0.0
142,140.0,21.0,1.0,2623.0,0.0
143,58.0,5.0,1.0,2592.0,0.0
144,139.0,22.0,1.0,2599.0,0.0
145,128.0,20.0,1.0,2608.0,0.0
146,123.0,0.0,1.0,2580.0,0.0
147,126.0,20.0,1.0,2582.0,0.0
148,135.0,22.0,1.0,2523.0,0.0
149,136.0,21.0,1.0,2589.0,0.0
150,131.0,10.0,1.0,2590.0,0.0
151,122.0,0.0,1.0,2566.0,0.0
152,148.0,9.0,1.0,2577.0,0.0
153,125.0,0.0,1.0,2611.0,0.0
154,138.0,9.0,1.0,2490.0,0.0
155,144.0,9.0,1.0,2524.0,0.0
156,120.0,0.0,1.0,2541.0,0.0
157,121.0,0.0,1.0,2565.0,0.0
158,133.0,10.0,1.0,2621.0,0.0
159,150.0,17.0,1.0,2518.0,0.0
