,ms2_id,Sample_id,explained_Int(%),SummMS2Table_id,Slice_id
0,72.0,15.0,1.0,2057.0,0.0
1,33.0,13.0,1.0,2062.0,0.0
2,112.0,9.0,1.0,2070.0,0.0
3,73.0,15.0,0.9614967505800508,2071.0,0.0
4,61.0,16.0,1.0,2073.0,0.0
5,75.0,15.0,1.0,2084.0,0.0
6,107.0,18.0,0.9620099148526824,2087.0,0.0
7,37.0,13.0,1.0,2096.0,0.0
8,38.0,13.0,1.0,2098.0,0.0
9,39.0,13.0,1.0,2099.0,0.0
10,65.0,16.0,1.0,2102.0,0.0
11,102.0,6.0,1.0,2103.0,0.0
12,40.0,13.0,1.0,2108.0,0.0
13,111.0,18.0,0.9522864705377709,2111.0,0.0
14,66.0,16.0,1.0,2113.0,0.0
15,33.0,3.0,1.0,2114.0,0.0
16,34.0,3.0,1.0,2120.0,0.0
17,114.0,18.0,0.9517747952231638,2130.0,0.0
18,98.0,0.0,1.0,2132.0,0.0
19,44.0,13.0,1.0,2139.0,0.0
20,70.0,16.0,1.0,2141.0,0.0
21,81.0,22.0,0.9661092755083883,1275.0,0.0
22,82.0,22.0,0.9698116014660553,1282.0,0.0
23,65.0,0.0,1.0,1285.0,0.0
24,10.0,4.0,1.0,1293.0,0.0
25,11.0,4.0,0.9595231159089411,1299.0,0.0
26,84.0,22.0,1.0,1301.0,0.0
27,7.0,12.0,1.0,1304.0,0.0
28,80.0,9.0,1.0,1314.0,0.0
29,77.0,21.0,0.9728554936574125,1315.0,0.0
30,80.0,17.0,1.0,1317.0,0.0
31,7.0,23.0,0.9588347314191958,1318.0,0.0
32,8.0,23.0,1.0,1319.0,0.0
33,15.0,11.0,1.0,1320.0,0.0
34,9.0,23.0,1.0,1322.0,0.0
35,79.0,19.0,0.952870262827735,1324.0,0.0
36,78.0,19.0,0.9682182036771397,1325.0,0.0
37,81.0,9.0,1.0,1328.0,0.0
38,85.0,22.0,0.9517747239489273,1335.0,0.0
39,71.0,7.0,1.0,1337.0,0.0
40,10.0,23.0,1.0,1340.0,0.0
41,11.0,23.0,1.0,1341.0,0.0
42,12.0,23.0,1.0,1342.0,0.0
43,9.0,12.0,1.0,1345.0,0.0
44,13.0,23.0,1.0,1350.0,0.0
45,74.0,7.0,1.0,1353.0,0.0
46,18.0,4.0,1.0,1361.0,0.0
47,14.0,23.0,1.0,1362.0,0.0
48,75.0,10.0,1.0,1363.0,0.0
49,81.0,19.0,0.9611348880966539,1365.0,0.0
50,6.0,5.0,1.0,1369.0,0.0
51,86.0,22.0,0.9514790789412062,1370.0,0.0
52,77.0,10.0,1.0,1371.0,0.0
53,88.0,22.0,0.9663439368594672,1377.0,0.0
54,24.0,4.0,1.0,1383.0,0.0
55,104.0,1.0,0.9597541154661333,1384.0,0.0
56,10.0,12.0,1.0,1389.0,0.0
57,23.0,11.0,1.0,1392.0,0.0
58,24.0,11.0,1.0,1393.0,0.0
59,26.0,11.0,1.0,1396.0,0.0
60,12.0,12.0,1.0,1399.0,0.0
61,28.0,11.0,1.0,1400.0,0.0
62,13.0,12.0,1.0,1401.0,0.0
63,54.0,14.0,1.0,1405.0,0.0
64,83.0,17.0,0.9652343576739796,1406.0,0.0
65,18.0,23.0,0.9595509324040192,1414.0,0.0
66,92.0,22.0,0.9504315280661185,1415.0,0.0
67,76.0,7.0,1.0,1419.0,0.0
68,120.0,2.0,0.9745706385267391,1421.0,0.0
69,76.0,20.0,1.0,1422.0,0.0
70,83.0,19.0,1.0,1425.0,0.0
71,84.0,17.0,0.9577985377100481,1426.0,0.0
72,77.0,7.0,1.0,1427.0,0.0
73,20.0,23.0,1.0,1430.0,0.0
74,6.0,13.0,1.0,1431.0,0.0
75,78.0,20.0,0.9518946169577998,1435.0,0.0
76,86.0,17.0,0.9653957354591067,1438.0,0.0
77,80.0,21.0,0.9520405600940591,1439.0,0.0
78,93.0,9.0,1.0,1444.0,0.0
79,94.0,9.0,1.0,1445.0,0.0
80,27.0,4.0,1.0,1447.0,0.0
81,92.0,9.0,1.0,1457.0,0.0
82,89.0,17.0,0.9501658972557334,1461.0,0.0
83,15.0,12.0,1.0,1463.0,0.0
84,16.0,12.0,1.0,1466.0,0.0
85,23.0,23.0,1.0,1468.0,0.0
86,124.0,2.0,0.9827158604596725,1473.0,0.0
87,81.0,20.0,1.0,1478.0,0.0
88,79.0,20.0,1.0,1480.0,0.0
89,80.0,7.0,1.0,1481.0,0.0
90,57.0,14.0,1.0,1483.0,0.0
91,82.0,21.0,0.9774289327956546,1493.0,0.0
92,90.0,17.0,0.9532121103076292,1494.0,0.0
93,29.0,4.0,1.0,1496.0,0.0
94,83.0,21.0,0.9582512026829599,1497.0,0.0
95,7.0,5.0,1.0,1500.0,0.0
96,67.0,0.0,1.0,1502.0,0.0
97,26.0,23.0,1.0,1506.0,0.0
98,28.0,23.0,1.0,1508.0,0.0
99,18.0,12.0,1.0,1510.0,0.0
100,30.0,23.0,1.0,1511.0,0.0
101,113.0,1.0,0.9709928644339717,1515.0,0.0
102,87.0,19.0,0.9595164462819801,1516.0,0.0
103,97.0,9.0,1.0,1519.0,0.0
104,96.0,9.0,1.0,1520.0,0.0
105,111.0,1.0,0.9646575797232525,1521.0,0.0
106,104.0,22.0,0.9567806819542791,1525.0,0.0
107,60.0,14.0,1.0,1531.0,0.0
108,90.0,19.0,0.967565700544125,1532.0,0.0
109,93.0,17.0,1.0,1533.0,0.0
110,92.0,17.0,1.0,1534.0,0.0
111,75.0,6.0,1.0,1539.0,0.0
112,71.0,6.0,1.0,1544.0,0.0
113,69.0,0.0,1.0,1548.0,0.0
114,84.0,7.0,1.0,1550.0,0.0
115,82.0,20.0,1.0,1552.0,0.0
116,34.0,11.0,1.0,1557.0,0.0
117,19.0,12.0,1.0,1558.0,0.0
118,20.0,12.0,1.0,1560.0,0.0
119,83.0,10.0,1.0,1562.0,0.0
120,82.0,10.0,1.0,1564.0,0.0
121,9.0,5.0,1.0,1565.0,0.0
122,5.0,3.0,1.0,1566.0,0.0
123,10.0,5.0,1.0,1567.0,0.0
124,35.0,4.0,0.9584747549539949,1568.0,0.0
125,88.0,21.0,0.9518095256895399,1573.0,0.0
126,85.0,21.0,0.9500746882502958,1580.0,0.0
127,96.0,17.0,0.9515007921415286,1583.0,0.0
128,92.0,19.0,0.9681839414088393,1585.0,0.0
129,71.0,8.0,1.0,1592.0,0.0
130,70.0,8.0,1.0,1593.0,0.0
131,35.0,11.0,1.0,1597.0,0.0
132,55.0,15.0,0.9544774916159777,1602.0,0.0
133,22.0,12.0,1.0,1603.0,0.0
134,36.0,11.0,1.0,1606.0,0.0
135,37.0,11.0,1.0,1612.0,0.0
136,89.0,21.0,0.9604957304296723,1615.0,0.0
137,57.0,15.0,1.0,1617.0,0.0
138,73.0,8.0,1.0,1620.0,0.0
139,76.0,8.0,1.0,1621.0,0.0
140,75.0,8.0,1.0,1622.0,0.0
141,74.0,8.0,1.0,1623.0,0.0
142,129.0,2.0,0.9504361338666075,1629.0,0.0
143,81.0,18.0,1.0,1630.0,0.0
144,80.0,18.0,1.0,1631.0,0.0
145,116.0,1.0,0.9737013966147404,1639.0,0.0
146,86.0,7.0,0.9540885283395375,1652.0,0.0
147,86.0,10.0,1.0,1656.0,0.0
148,39.0,11.0,1.0,1662.0,0.0
149,8.0,13.0,1.0,1666.0,0.0
150,40.0,4.0,1.0,1671.0,0.0
151,97.0,19.0,1.0,1674.0,0.0
152,104.0,17.0,1.0,1679.0,0.0
153,88.0,20.0,1.0,1684.0,0.0
154,89.0,20.0,0.9613066501892732,1685.0,0.0
155,79.0,8.0,1.0,1696.0,0.0
156,78.0,6.0,1.0,1697.0,0.0
157,75.0,14.0,1.0,1700.0,0.0
158,109.0,22.0,1.0,1702.0,0.0
159,91.0,7.0,1.0,1705.0,0.0
160,82.0,18.0,1.0,1711.0,0.0
161,91.0,21.0,0.9690915366998076,1713.0,0.0
162,40.0,11.0,1.0,1714.0,0.0
163,9.0,13.0,1.0,1717.0,0.0
164,30.0,12.0,1.0,1720.0,0.0
165,14.0,5.0,1.0,1723.0,0.0
166,83.0,18.0,1.0,1728.0,0.0
167,61.0,15.0,1.0,1729.0,0.0
168,107.0,9.0,1.0,1733.0,0.0
169,106.0,9.0,1.0,1735.0,0.0
170,7.0,3.0,1.0,1736.0,0.0
171,10.0,3.0,1.0,1737.0,0.0
172,40.0,16.0,1.0,1747.0,0.0
173,77.0,14.0,1.0,1749.0,0.0
174,63.0,15.0,1.0,1751.0,0.0
175,60.0,15.0,1.0,1756.0,0.0
176,95.0,7.0,1.0,1759.0,0.0
177,91.0,10.0,1.0,1761.0,0.0
178,97.0,20.0,1.0,1763.0,0.0
179,94.0,20.0,1.0,1764.0,0.0
180,95.0,21.0,0.9692322021188079,1768.0,0.0
181,31.0,12.0,1.0,1770.0,0.0
182,42.0,11.0,1.0,1771.0,0.0
183,10.0,13.0,1.0,1773.0,0.0
184,43.0,11.0,1.0,1774.0,0.0
185,39.0,23.0,1.0,1775.0,0.0
186,32.0,12.0,1.0,1780.0,0.0
187,84.0,8.0,1.0,1786.0,0.0
188,41.0,16.0,1.0,1790.0,0.0
189,42.0,16.0,1.0,1791.0,0.0
190,84.0,18.0,0.9616678636799749,1792.0,0.0
191,81.0,6.0,1.0,1800.0,0.0
192,79.0,14.0,1.0,1802.0,0.0
193,103.0,19.0,0.959956599958445,1804.0,0.0
194,43.0,16.0,1.0,1805.0,0.0
195,41.0,4.0,1.0,1809.0,0.0
196,94.0,10.0,1.0,1816.0,0.0
197,99.0,20.0,1.0,1820.0,0.0
198,97.0,21.0,0.9504004393046728,1822.0,0.0
199,14.0,13.0,1.0,1828.0,0.0
200,102.0,7.0,1.0,1829.0,0.0
201,103.0,7.0,1.0,1832.0,0.0
202,112.0,17.0,0.9511964809823995,1834.0,0.0
203,103.0,20.0,1.0,1836.0,0.0
204,42.0,4.0,1.0,1838.0,0.0
205,13.0,3.0,1.0,1842.0,0.0
206,109.0,19.0,0.9531616086994491,1845.0,0.0
207,23.0,5.0,1.0,1846.0,0.0
208,24.0,5.0,1.0,1847.0,0.0
209,25.0,5.0,1.0,1848.0,0.0
210,12.0,3.0,1.0,1852.0,0.0
211,113.0,22.0,0.9519907826238009,1857.0,0.0
212,86.0,6.0,1.0,1861.0,0.0
213,89.0,8.0,1.0,1862.0,0.0
214,65.0,15.0,0.9698065579857733,1865.0,0.0
215,16.0,13.0,1.0,1874.0,0.0
216,47.0,16.0,1.0,1879.0,0.0
217,30.0,5.0,1.0,1883.0,0.0
218,15.0,3.0,1.0,1886.0,0.0
219,111.0,19.0,0.9526886712218913,1892.0,0.0
220,67.0,15.0,1.0,1893.0,0.0
221,91.0,6.0,1.0,1895.0,0.0
222,82.0,14.0,1.0,1896.0,0.0
223,82.0,0.0,1.0,1907.0,0.0
224,104.0,7.0,1.0,1909.0,0.0
225,100.0,10.0,1.0,1916.0,0.0
226,83.0,0.0,1.0,1920.0,0.0
227,45.0,11.0,1.0,1923.0,0.0
228,44.0,4.0,1.0,1926.0,0.0
229,17.0,3.0,1.0,1928.0,0.0
230,104.0,21.0,0.9640319250159879,1929.0,0.0
231,114.0,17.0,0.9589613637556026,1934.0,0.0
232,93.0,6.0,1.0,1942.0,0.0
233,95.0,8.0,1.0,1946.0,0.0
234,92.0,6.0,1.0,1947.0,0.0
235,68.0,15.0,0.9504296887949545,1949.0,0.0
236,88.0,0.0,1.0,1952.0,0.0
237,46.0,11.0,1.0,1953.0,0.0
238,21.0,13.0,1.0,1957.0,0.0
239,102.0,10.0,0.9704615276576257,1958.0,0.0
240,110.0,20.0,1.0,1960.0,0.0
241,24.0,3.0,1.0,1961.0,0.0
242,25.0,3.0,1.0,1963.0,0.0
243,92.0,18.0,1.0,1973.0,0.0
244,71.0,15.0,1.0,1976.0,0.0
245,52.0,16.0,1.0,1985.0,0.0
246,51.0,16.0,1.0,1986.0,0.0
247,91.0,18.0,0.9535908181680042,1989.0,0.0
248,83.0,14.0,1.0,1994.0,0.0
249,23.0,13.0,1.0,2001.0,0.0
250,103.0,8.0,1.0,2006.0,0.0
251,102.0,8.0,1.0,2007.0,0.0
252,86.0,14.0,1.0,2008.0,0.0
253,84.0,14.0,1.0,2009.0,0.0
254,85.0,14.0,0.9607643569038399,2010.0,0.0
255,26.0,13.0,1.0,2013.0,0.0
256,108.0,7.0,1.0,2015.0,0.0
257,45.0,12.0,1.0,2017.0,0.0
258,94.0,18.0,1.0,2024.0,0.0
259,92.0,0.0,1.0,2029.0,0.0
260,93.0,0.0,1.0,2035.0,0.0
261,97.0,6.0,1.0,2039.0,0.0
262,35.0,5.0,1.0,2040.0,0.0
263,17.0,13.0,0.954988506421291,1915.0,0.0
