,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04403268019418,0.0005,26218.978515625,0.0,1.0,0.0,0.0,111.04403268019418,111.04403268019418,100.0
1,101.05953377548119,0.0005,13619.8466796875,0.0,1.0,0.0,0.0,101.05953377548119,101.05953377548119,51.946519089486486
2,129.05473769663354,0.0005,12858.513671875,0.0,1.0,0.0,0.0,129.05473769663354,129.05473769663354,49.042771304809094
3,245.13737467442658,0.0005,6942.78173828125,0.0,1.0,0.0,0.0,245.13737467442658,245.13737467442658,26.479985610971656
4,169.08546851327597,0.0005,4385.41015625,0.0,1.0,0.0,0.0,169.08546851327597,169.08546851327597,16.726090811038073
5,138.05474342562525,0.0005,4144.33740234375,0.0,1.0,0.0,0.0,138.05474342562525,138.05474342562525,15.806631825393058
6,83.04904222693406,0.0005,3974.634765625,0.0,1.0,0.0,0.0,83.04904222693406,83.04904222693406,15.159380687757713
7,187.09704203342446,0.0005,3834.408935546875,0.0,1.0,0.0,0.0,187.09704203342446,187.09704203342446,14.62455500797557
8,147.06521563605617,0.0005,2566.6376953125,0.0,1.0,0.0,0.0,147.06521563605617,147.06521563605617,9.789236044352116
9,55.054357715471454,0.0005,1960.5859375,0.0,1.0,0.0,0.0,55.054357715471454,55.054357715471454,7.4777357795674755
10,141.0913074244027,0.0005,1621.414794921875,0.0,1.0,0.0,0.0,141.0913074244027,141.0913074244027,6.1841264866806505
11,95.08526750124881,0.0005,1278.3292236328125,0.0,1.0,0.0,0.0,95.08526750124881,95.08526750124881,4.875587440872275
12,59.049160020081686,0.0005,1161.95361328125,0.0,1.0,0.0,0.0,59.049160020081686,59.049160020081686,4.431727241352261
13,144.06568661711248,0.0005,1039.848388671875,0.0,1.0,0.0,0.0,144.06568661711248,144.06568661711248,3.9660141147458714
14,245.75536262469913,0.0005,892.7963256835938,0.0,1.0,0.0,0.0,245.75536262469913,245.75536262469913,3.4051529702102568
15,88.05763613743005,0.0005,875.7191772460938,0.0,1.0,0.0,0.0,88.05763613743005,88.05763613743005,3.3400201946243464
16,74.25030463900846,0.0005,875.3929443359375,0.0,1.0,0.0,0.0,74.25030463900846,74.25030463900846,3.338775932152558
17,220.05980275683788,0.0005,874.515625,0.0,1.0,0.0,0.0,220.05980275683788,220.05980275683788,3.3354298089028873
18,76.08362337213286,0.0005,855.8436279296875,0.0,1.0,0.0,0.0,76.08362337213286,76.08362337213286,3.264214230999327
19,108.47843636605921,0.0005,829.9655151367188,0.0,1.0,0.0,0.0,108.47843636605921,108.47843636605921,3.1655143034733677
20,143.0698319810369,0.0005,825.2628784179688,0.0,1.0,0.0,0.0,143.0698319810369,143.0698319810369,3.1475783006807827
21,139.16924951109257,0.0005,817.4979248046875,0.0,1.0,0.0,0.0,139.16924951109257,139.16924951109257,3.1179625259523585
22,63.81751212112792,0.0005,809.7255249023438,0.0,1.0,0.0,0.0,63.81751212112792,63.81751212112792,3.0883183508457206
23,70.47480011647389,0.0005,797.8812866210938,0.0,1.0,0.0,0.0,70.47480011647389,70.47480011647389,3.043144057445268
24,67.63532098750849,0.0005,796.2450561523438,0.0,1.0,0.0,0.0,67.63532098750849,67.63532098750849,3.0369034235175394
