,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04393706699292,0.0005,169318608.0,0.0,1.0,0.0,0.0,111.04393706699292,111.04393706699292,100.0
1,101.05960144664249,0.0005,71080328.0,0.0,1.0,0.0,0.0,101.05960144664249,101.05960144664249,41.98022228011702
2,129.05455369427867,0.0005,38362752.0,0.0,1.0,0.0,0.0,129.05455369427867,129.05455369427867,22.65713878299779
3,245.13796155456401,0.0005,27424970.0,0.0,1.0,0.0,0.0,245.13796155456401,245.13796155456401,16.19725694886412
4,112.04725755752985,0.0005,24430556.0,0.0,1.0,0.0,0.0,112.04725755752985,112.04725755752985,14.428748433840182
5,187.0962184492492,0.0005,20963518.0,0.0,1.0,0.0,0.0,187.0962184492492,187.0962184492492,12.381106983823067
6,83.04900537612912,0.0005,20080986.0,0.0,1.0,0.0,0.0,83.04900537612912,83.04900537612912,11.859881342752358
7,169.08598903937164,0.0005,17586058.0,0.0,1.0,0.0,0.0,169.08598903937164,169.08598903937164,10.38637052815837
8,55.0541735346104,0.0005,13062024.0,0.0,1.0,0.0,0.0,55.0541735346104,55.0541735346104,7.714464555484652
9,246.14148193560536,0.0005,10431148.0,0.0,1.0,0.0,0.0,246.14148193560536,246.14148193560536,6.160662506745862
10,102.06301529925508,0.0005,8572945.0,0.0,1.0,0.0,0.0,102.06301529925508,102.06301529925508,5.063203094606116
11,130.0576339008371,0.0005,6406799.5,0.0,1.0,0.0,0.0,130.0576339008371,130.0576339008371,3.7838720597088775
12,95.08534389914956,0.0005,6230372.0,0.0,1.0,0.0,0.0,95.08534389914956,95.08534389914956,3.679673530035163
13,141.09098525543988,0.0005,5923279.5,0.0,1.0,0.0,0.0,141.09098525543988,141.09098525543988,3.4983039194368994
14,188.0997159128098,0.0005,5279835.5,0.0,1.0,0.0,0.0,188.0997159128098,188.0997159128098,3.118284258514575
15,59.049087769506826,0.0005,5211265.0,0.0,1.0,0.0,0.0,59.049087769506826,59.049087769506826,3.077786347026902
16,123.08029699283398,0.0005,5119127.5,0.0,1.0,0.0,0.0,123.08029699283398,123.08029699283398,3.023369705472655
17,85.02829547832171,0.0005,4790966.5,0.0,1.0,0.0,0.0,85.02829547832171,85.02829547832171,2.8295569852546865
18,170.08920656628936,0.0005,4072867.5,0.0,1.0,0.0,0.0,170.08920656628936,170.08920656628936,2.405445891688408
19,111.0517288111606,0.0005,2352164.5,0.0,1.0,0.0,0.0,111.0517288111606,111.0517288111606,1.3891943288359658
20,143.06983558889118,0.0005,1931880.25,0.0,1.0,0.0,0.0,143.06983558889118,143.06983558889118,1.140973383149949
21,84.05260151292792,0.0005,1639185.625,0.0,1.0,0.0,0.0,84.05260151292792,84.05260151292792,0.9681071941011942
22,85.0647874914221,0.0005,1430924.25,0.0,1.0,0.0,0.0,85.0647874914221,85.0647874914221,0.8451074969858009
23,142.09427248195715,0.0005,1371926.875,0.0,1.0,0.0,0.0,142.09427248195715,142.09427248195715,0.8102634974414626
24,227.12827221878968,0.0005,1222895.875,0.0,1.0,0.0,0.0,227.12827221878968,227.12827221878968,0.7222454102622908
25,125.09588369450744,0.0005,1153910.625,0.0,1.0,0.0,0.0,125.09588369450744,125.09588369450744,0.6815025463710404
26,56.05767570695423,0.0005,1033838.4375,0.0,1.0,0.0,0.0,56.05767570695423,56.05767570695423,0.6105876074176089
27,81.07010828244107,0.0005,993254.3125,0.0,1.0,0.0,0.0,81.07010828244107,81.07010828244107,0.5866185200979209
28,67.05394116422815,0.0005,980877.25,0.0,1.0,0.0,0.0,67.05394116422815,67.05394116422815,0.5793085955443243
29,96.08827327398484,0.0005,931054.75,0.0,1.0,0.0,0.0,96.08827327398484,96.08827327398484,0.5498833004816577
30,147.06510247713902,0.0005,883747.1875,0.0,1.0,0.0,0.0,147.06510247713902,147.06510247713902,0.5219433338951145
31,101.06644798905103,0.0005,848754.3125,0.0,1.0,0.0,0.0,101.06644798905103,101.06644798905103,0.5012764530287185
32,151.07448840235207,0.0005,737442.875,0.0,1.0,0.0,0.0,151.07448840235207,151.07448840235207,0.43553563527996875
33,97.10176212185686,0.0005,706513.1875,0.0,1.0,0.0,0.0,97.10176212185686,97.10176212185686,0.41726848327267135
34,111.01751435199877,0.0005,689940.125,0.0,1.0,0.0,0.0,111.01751435199877,111.01751435199877,0.4074803904600964
35,87.04427355656503,0.0005,642619.0,0.0,1.0,0.0,0.0,87.04427355656503,87.04427355656503,0.3795324138266008
36,247.14262149336446,0.0005,599091.875,0.0,1.0,0.0,0.0,247.14262149336446,247.14262149336446,0.3538251832308945
37,111.07592918503549,0.0005,581713.6875,0.0,1.0,0.0,0.0,111.07592918503549,111.07592918503549,0.3435615815480836
38,105.0695119444157,0.0005,574595.8125,0.0,1.0,0.0,0.0,105.0695119444157,105.0695119444157,0.33935774649175005
39,228.1321075655791,0.0005,519911.53125,0.0,1.0,0.0,0.0,228.1321075655791,228.1321075655791,0.30706107107258995
40,113.04898067833976,0.0005,501877.9375,0.0,1.0,0.0,0.0,113.04898067833976,113.04898067833976,0.2964103847936194
41,103.03909844652728,0.0005,465662.8125,0.0,1.0,0.0,0.0,103.03909844652728,103.03909844652728,0.27502163997237683
42,155.10616154766532,0.0005,465475.3125,0.0,1.0,0.0,0.0,155.10616154766532,155.10616154766532,0.274910901996076
43,252.31467876661867,0.0005,417853.15625,0.0,1.0,0.0,0.0,252.31467876661867,252.31467876661867,0.2467851355416293
44,81.57675509526544,0.0005,416087.90625,0.0,1.0,0.0,0.0,81.57675509526544,81.57675509526544,0.2457425744074154
45,52.77283966506044,0.0005,415987.4375,0.0,1.0,0.0,0.0,52.77283966506044,52.77283966506044,0.24568323730844752
46,131.05876316868697,0.0005,414425.59375,0.0,1.0,0.0,0.0,131.05876316868697,131.05876316868697,0.24476080842219067
47,148.03663484469422,0.0005,409775.78125,0.0,1.0,0.0,0.0,148.03663484469422,148.03663484469422,0.24201461734790541
48,103.06356330006594,0.0005,401835.0625,0.0,1.0,0.0,0.0,103.06356330006594,103.06356330006594,0.2373248086825755
49,103.2815628513716,0.0005,384865.6875,0.0,1.0,0.0,0.0,103.2815628513716,103.2815628513716,0.22730265270075925
50,187.11326553451244,0.0005,357695.65625,0.0,1.0,0.0,0.0,187.11326553451244,187.11326553451244,0.21125596322525875
51,245.16340590924756,0.0005,320746.8125,0.0,1.0,0.0,0.0,245.16340590924756,245.16340590924756,0.1894338822464215
