,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,249.15695342409086,0.0005,60022.6875,0.0,1.0,0.0,0.0,249.15695342409086,249.15695342409086,100.0
1,250.16006320995263,0.0005,3920.0810546875,0.0,1.0,0.0,0.0,250.16006320995263,250.16006320995263,6.530998890523687
2,106.08613968715758,0.0005,3669.161865234375,0.0,1.0,0.0,0.0,106.08613968715758,106.08613968715758,6.1129583130285114
3,248.22131986803709,0.0005,2818.880126953125,0.0,1.0,0.0,0.0,248.22131986803709,248.22131986803709,4.696357734653459
4,249.19058983843257,0.0005,1953.0166015625,0.0,1.0,0.0,0.0,249.19058983843257,249.19058983843257,3.2537973271565024
5,249.22447982935066,0.0005,1289.19482421875,0.0,1.0,0.0,0.0,249.22447982935066,249.22447982935066,2.1478458861388874
6,248.5012413355052,0.0005,984.4000854492188,0.0,1.0,0.0,0.0,248.5012413355052,248.5012413355052,1.6400466664362852
7,250.1181437015005,0.0005,934.96337890625,0.0,1.0,0.0,0.0,250.1181437015005,250.1181437015005,1.557683299179581
8,108.03387573265013,0.0005,926.007080078125,0.0,1.0,0.0,0.0,108.03387573265013,108.03387573265013,1.5427617766667396
9,170.06458161907807,0.0005,892.4780883789062,0.0,1.0,0.0,0.0,170.06458161907807,170.06458161907807,1.4869012460978297
10,115.49506935472559,0.0005,871.0494995117188,0.0,1.0,0.0,0.0,115.49506935472559,115.49506935472559,1.45120043069001
11,62.44892841606726,0.0005,845.4011840820312,0.0,1.0,0.0,0.0,62.44892841606726,62.44892841606726,1.4084693959796972
