,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04422654491938,0.0005,6017.01904296875,0.0,1.0,0.0,0.0,111.04422654491938,111.04422654491938,100.0
1,119.94758480847685,0.0005,4802.091796875,0.0,1.0,0.0,0.0,119.94758480847685,119.94758480847685,79.80848593933793
2,90.83882105661857,0.0005,4633.193359375,0.0,1.0,0.0,0.0,90.83882105661857,90.83882105661857,77.00147409021692
3,145.62402068388513,0.0005,4512.85986328125,0.0,1.0,0.0,0.0,145.62402068388513,145.62402068388513,75.00158851175316
4,57.6891451061342,0.0005,4500.33447265625,0.0,1.0,0.0,0.0,57.6891451061342,57.6891451061342,74.79342246581656
5,201.37525048790445,0.0005,4470.015625,0.0,1.0,0.0,0.0,201.37525048790445,201.37525048790445,74.28953761121105
6,54.93703749103038,0.0005,4391.625,0.0,1.0,0.0,0.0,54.93703749103038,54.93703749103038,72.98672263854439
7,103.08493360292096,0.0005,4365.37548828125,0.0,1.0,0.0,0.0,103.08493360292096,103.08493360292096,72.55046821536081
8,227.5840721435769,0.0005,4237.4140625,0.0,1.0,0.0,0.0,227.5840721435769,227.5840721435769,70.42381006674184
9,90.03354126206722,0.0005,3987.8349609375,0.0,1.0,0.0,0.0,90.03354126206722,90.03354126206722,66.2759238828989
