,mz(Da),mz_std(Da),Int,Gauss_r2,N_signals,Confidence_interval(Da),Confidence_interval(ppm),mz_min(Da),mz_max(Da),RelativeIntensity(%)
0,111.04404939448267,0.0005,55743.8828125,0.0,1.0,0.0,0.0,111.04404939448267,111.04404939448267,100.0
1,101.05965779207341,0.0005,22164.13671875,0.0,1.0,0.0,0.0,101.05965779207341,101.05965779207341,39.760661799073524
2,129.05493847617936,0.0005,12115.0654296875,0.0,1.0,0.0,0.0,129.05493847617936,129.05493847617936,21.733443776131825
3,245.13715074058535,0.0005,10106.8046875,0.0,1.0,0.0,0.0,245.13715074058535,245.13715074058535,18.13078705244704
4,169.0860409448407,0.0005,8062.744140625,0.0,1.0,0.0,0.0,169.0860409448407,169.0860409448407,14.4639083856875
5,83.04915886863631,0.0005,7248.8173828125,0.0,1.0,0.0,0.0,83.04915886863631,83.04915886863631,13.003789863714028
6,73.27431389805409,0.0005,4802.1396484375,0.0,1.0,0.0,0.0,73.27431389805409,73.27431389805409,8.614648650489537
7,187.09596678159465,0.0005,4560.54296875,0.0,1.0,0.0,0.0,187.09596678159465,187.09596678159465,8.181243822016905
8,151.0964506395337,0.0005,4187.2236328125,0.0,1.0,0.0,0.0,151.0964506395337,151.0964506395337,7.511539242604674
9,71.12081178928304,0.0005,4065.667724609375,0.0,1.0,0.0,0.0,71.12081178928304,71.12081178928304,7.2934778122375254
