Unnamed: 0,mz(Da),RT(s),id,maxInt,maxInt_frac
1178,194.9464111328125,98.81741931533814,1240,326684.5478515625,0.5422631745670817
1179,194.9464111328125,472.2055092105865,5761,12120.5830078125,0.6426479701005771
1180,194.9464111328125,528.4390793094635,6207,14058.87249755859,0.5346111004406792
1181,194.9464111328125,126.8348012218475,1646,140153.2319335938,0.6613020328451261
1182,194.9464111328125,431.6060681591034,5411,28479.2890625,0.3649717763648967
1183,194.9464111328125,115.8250773200989,1486,127690.7670898438,0.5565120700935321
1184,194.9464263916016,443.1802993068695,5515,17456.67163085938,0.7049209883169584
1185,194.9464263916016,489.6957752952576,5901,44493.75537109375,0.130674203304798
1186,194.9464263916016,483.5558271656037,5851,42014.6845703125,0.1564291358603996
1187,194.9464263916016,477.5821061382293,5805,11009.56420898438,0.6065987325695044
1188,194.9464263916016,104.0495701084137,1314,221364.939453125,0.4907399403711961
1189,194.9464416503906,519.4139893302918,6137,25750.810546875,0.1785622646131816
1190,194.9464416503906,121.4041831741333,1566,86505.35986328125,0.4762635254204381
1191,194.9464416503906,448.4265113124847,5564,30187.85925292969,0.5618444394240698
1192,194.9464416503906,415.3132951507569,5244,45835.38818359375,0.3946328613640813
1193,194.9464416503906,1.056090141296387,6,47687.234375,0.1258031253778281
1194,194.9464416503906,466.8635912189483,5718,14539.38336181641,0.4303822267960511
1195,194.9464569091797,420.6675932655334,5300,28632.73486328125,0.5166142930026021
1196,194.9464569091797,426.1714473018646,5357,19842.6708984375,0.4397866124117478
1197,194.9464721679688,66.90082218742367,795,52850.27099609375,0.5852311154499295
1198,194.9464721679688,460.7889821777343,5668,36664.25537109375,0.1411131373896059
1199,194.9465026855469,496.0662422428131,5953,35843.92431640625,0.1608281874501019
1200,194.9465026855469,437.7916262397766,5468,31995.43701171875,0.4336995685191011
1201,194.9465026855469,453.771531129837,5610,18552.31921386719,0.5470121880490811
1202,194.9465179443359,7.51769616699219,53,15032.70050048828,0.537543729182676
1203,194.9465789794922,410.0552652130127,5183,75461.55859375,0.5584098878159145
1204,194.9467468261719,404.6575222263336,5118,201661.0421142578,0.4534206135148957
1205,194.9469451904297,399.1639781246186,5046,430312.556640625,0.2584579180497475
1206,195.0508270263672,97.36382129287722,1219,173501.6135253906,0.5015423007853788
1207,195.0508270263672,86.4399781475067,1065,136945.4155273438,0.6665686696118244
1208,195.0508422851562,78.31287720298764,949,86486.31494140625,0.5568623960348947
1209,195.0508575439453,108.1477523097992,1371,165074.1694335938,0.5868794673170987
1210,195.0508575439453,102.7135901699066,1296,246070.7170410156,0.5727963406003584
1211,195.0508728027344,73.15835716819764,878,105387.7240600586,0.5576545269424175
1212,195.0508728027344,62.43029310798648,739,134342.322265625,0.5089588864989828
1213,195.0508880615234,57.15526416397095,674,143177.1762695312,0.6625983512826726
1214,195.0508880615234,119.9114251384735,1546,109587.5317382812,0.54916606799738
1215,195.0509033203125,91.84657933807374,1141,151290.3637695312,0.4966852708938583
1216,195.0509185791016,67.70710518455502,805,118730.0810546875,0.5726708615753582
1217,195.0509338378906,51.67349412536622,599,133443.33984375,0.7447633658889928
1218,195.0509643554688,45.63432934379578,516,193150.5109863281,0.6265164712459169
1219,195.0509948730469,114.0756383190155,1460,171326.5852050781,0.5019851316977679
1220,195.0510559082031,408.4388482818603,5164,59921.0419921875,0.676157378784943
1221,195.1390533447266,251.0262551555633,3361,32730.42333984375,0.2391021935270318
1222,195.6595458984375,127.1188771972656,1649,73096.16943359375,0.6369933444980361
1223,195.6600189208984,396.5011902103424,5006,649494.6196289062,0.151574497058572
1224,197.0038909912109,398.1065333137512,5031,887622.7199707031,0.1390200198222425
1225,197.0216674804688,47.45464422798157,540,52585.84057617188,0.2122560181698448
1226,197.0217590332031,73.5790381679535,885,47529.57299804688,0.1216713190350225
1227,197.0217742919922,79.44612624740604,965,29097.81665039062,0.2891514802949846
1228,197.0218200683594,31.46160724258423,305,98980.05810546875,0.4160222476948099
1229,197.0218353271484,89.70854117965699,1111,72783.82177734375,0.1997067018087267
1230,197.0218505859375,117.4609401473999,1511,110330.9951171875,0.2401683556259986
1231,197.0218658447266,41.93354823684692,461,37808.6748046875,0.3196969073550132
1232,197.0218811035156,111.8978002319336,1426,74207.96728515625,0.2957697597605579
1233,197.0218811035156,52.88347818946838,616,40012.65576171875,0.1255978836481167
1234,197.0218963623047,106.3182063350678,1346,127413.6333007812,0.2103312621910428
1235,197.0219116210938,122.8225741634369,1586,139378.6262207031,0.177676389035513
1236,197.0219268798828,100.6600721130371,1265,160267.3559570312,0.1218889048449605
1237,197.0219421386719,95.42911126708985,1189,41657.08642578125,0.2732355113884212
1238,197.0220031738281,23.54446127510071,186,123464.5771484375,0.3504748922678962
1239,197.0220336914062,129.2708471069336,1681,51821.41552734375,0.1657080286593854
1240,197.0221557617188,137.9733033428192,1804,34027.52612304688,0.3104000411202021
1241,197.0222015380859,66.93740632629397,796,34032.59204101562,0.1700980613733689
1242,197.0451812744141,80.60334923362734,981,40248.48120117188,0.2161751069083613
1243,197.0452728271484,105.1819181690216,1331,119542.1220703125,0.2687796378781985
1244,197.0453491210938,118.3676991710663,1523,193132.133972168,0.1341116923995807
1245,197.0453491210938,99.81108715629576,1255,154951.0017089844,0.1682823679536309
1246,197.0453643798828,86.01236631965634,1058,173040.1060791016,0.1158656834565557
1247,197.0453948974609,91.36166718101502,1133,89351.10400390625,0.1661978778296717
1248,197.04541015625,113.1096122512817,1446,147281.349609375,0.1470142491814302
1249,197.6635,396.4274342308044,5004,1599127.447998047,0.1242645346209095
1250,197.6636047363281,402.7817662010193,5094,111152.462890625,0.1208422795399921
1251,197.6756896972656,397.4738102207183,5021,1953795.525878906,0.1407687447878035
1252,197.9993896484375,406.9401393184662,5146,126097.3715820312,0.2805775052534214
1253,197.9994201660156,401.6247422943115,5079,285137.3583984375,0.2082737981391267
1254,198.9177703857422,446.8901913414001,5549,71888.3896484375,0.3431713692575558
1255,198.9177856445312,423.6998541603087,5332,97822.92541503906,0.4304881416736476
1256,198.9177856445312,428.8668351421356,5384,65286.47973632812,0.48166231716545
1257,198.9178009033203,19.19731714820861,136,6781.562072753906,0.5184561233964671
1258,198.9178009033203,434.3750462779998,5437,51579.48071289062,0.1554041154240526
1259,198.9178009033203,418.4640951404571,5278,116552.6895751953,0.4269025855396407
1260,198.9178161621094,11.1535101184845,79,23601.1416015625,0.2064707046041743
1261,198.9178619384766,440.842065120697,5495,43081.3818359375,0.2327107342605468
1262,198.9178619384766,413.0670032749176,5218,148885.6025390625,0.3925540383659049
1263,198.91796875,31.42437031364441,304,72246.84106445312,0.260282736126469
1264,198.91796875,407.6132931957245,5153,252868.5437011719,0.3572983277796339
1265,198.9180908203125,402.0086431751251,5084,82800.44995117188,0.1910640045579981
1266,198.9183807373047,396.7339461097717,5008,1224549.687744141,0.1845228309324529
1267,199.0009460449219,38.24835517501831,405,82470.61669921875,0.1695156779412374
1268,199.0010375976562,57.19220330810548,675,52612.18310546875,0.1643007601938681
1269,199.0011291503906,94.10794928169251,1171,56225.9375,0.2610459925912751
1270,199.0011444091797,64.90566017723081,771,316120.1577148438,0.01573230528567294
1271,199.0011596679688,28.132232213974,256,85890.14111328125,0.3962571441856347
1272,199.0011749267578,43.60152032470703,486,57959.22998046875,0.2049374971898813
1273,199.0011901855469,88.67922713851932,1096,30446.59106445312,0.1543475083565783
1274,199.0011901855469,99.56048824882507,1251,56644.86962890625,0.1946103297620981
1275,199.0012054443359,76.12275316810607,921,47115.18139648438,0.2636293641315965
1276,199.0012054443359,50.99497130012512,590,46540.599609375,0.2118759549111753
1277,199.0013580322266,70.24669625854494,841,40881.80541992188,0.1243467115551856
1278,199.0069122314453,104.4402661571503,1320,72055.9794921875,0.2681244344488402
1279,199.0073852539062,401.6986241588592,5081,240268.9719238281,0.2951535265131213
1280,199.0973663330078,228.037403131485,3060,59279.64379882812,0.2829101429305744
1281,199.0973663330078,168.6654103050232,2241,80286.513671875,0.4637402739383451
1282,199.0973663330078,145.7152302513122,1914,30811.18408203125,0.2419602415512643
1283,199.0973815917969,213.8472512016296,2861,98727.32861328125,0.3045654137496331
1284,199.0973968505859,233.3192551383972,3130,51103.91650390625,0.3761138086237638
1285,199.0974,170.8037753353119,2269,212296.89453125,0.4435097111660308
1286,199.097412109375,220.2141311416626,2951,38871.9794921875,0.4817690944485814
1287,199.097412109375,207.9416692504883,2778,81173.91510009766,0.2575952582700405
1288,199.0974273681641,192.0600202331543,2568,225373.2672729492,0.4363133239574001
1289,199.0974273681641,202.6423793087006,2708,81647.56182861328,0.3068131651938817
1290,199.0974273681641,186.7032432804108,2493,648968.0170898438,0.4701443649229334
1291,199.0974273681641,508.9891231307984,6052,22604.49670410156,0.4841764704144738
1292,199.0974426269531,493.1479473361969,5929,25122.34918212891,0.4455066192426061
1293,199.0974426269531,197.3981893310547,2639,265518.0659179688,0.4077225213968905
1294,199.0974426269531,433.8733101139068,5432,65722.19305419922,0.4539865576745786
1295,199.0974426269531,529.8241353282929,6217,21309.63055419922,0.4538494570900333
1296,199.0974426269531,150.6848752746582,1984,103463.7529296875,0.4516548164989432
1297,199.0974426269531,176.094116235733,2343,1147816.881591797,0.4735480425642527
1298,199.0974578857422,181.4142182121277,2418,582753.9541015625,0.4688263984775723
1299,199.0974731445312,477.2758341083527,5802,40892.95971679688,0.4515170647587273
1300,199.0974731445312,482.5910063037873,5841,38507.97637939453,0.3910939939526055
1301,199.0974731445312,444.6701503047943,5528,61744.82958984375,0.3830300789592778
1302,199.0974731445312,487.8362171897889,5884,32870.91522216797,0.48954442943675
1303,199.0974731445312,503.6256163368226,6012,23297.27770996094,0.5167250970610371
1304,199.0974731445312,471.8963961849212,5758,38225.77124023438,0.4650850918453829
1305,199.0974731445312,514.0188563117981,6092,22503.17279052734,0.4517353446223429
1306,199.0974884033203,105.9104652652741,1340,65374.56298828125,0.3415791535712121
1307,199.0974884033203,498.2973251590729,5970,26595.74755859375,0.4617891601892198
1308,199.0974884033203,428.5223613033294,5380,67778.65008544922,0.4159556161225831
1309,199.0974884033203,524.525547290802,6175,20155.74938964844,0.5783769132977316
1310,199.0975036621094,535.1893201122284,6260,16809.81048583984,0.3509319231209062
1311,199.0975036621094,418.013438249588,5273,120528.2690429688,0.4193704638347555
1312,199.0975036621094,519.3398552188874,6135,19955.34375,0.4333111549068154
1313,199.0975189208984,439.3131101379395,5480,62634.9345703125,0.4228712595227806
1314,199.0975189208984,126.503341222763,1640,26551.09228515625,0.2725537807716943
1315,199.0975341796875,461.0959103355407,5671,58844.16046142578,0.469654318215935
1316,199.0975341796875,423.2492063293457,5327,104194.7092285156,0.432378337535784
1317,199.0975341796875,449.9199161777496,5577,63616.91644287109,0.4381090139173704
1318,199.0975646972656,466.4196732292175,5713,36668.33270263672,0.4075779029724695
1319,199.0975646972656,412.6489732513427,5213,139610.7803955078,0.3947619186363587
1320,199.0975646972656,455.3815353164673,5625,45839.16162109375,0.3170974327344858
1321,199.0976715087891,407.2674551258087,5149,179641.5034179688,0.2502893301771522
1322,199.0979309082031,398.7369992980957,5039,821850.322265625,0.3846835657719903
1323,199.1701965332031,289.6906183013916,3841,46158.07470703125,0.5053004368257826
1324,199.1702270507812,305.6235752353668,4039,51558.01708984375,0.2316634176310348
1325,200.1008453369141,418.1241462478637,5276,62927.34008789062,0.2211764533348806
1326,200.1008758544922,423.7748112926483,5334,70101.0478515625,0.1988132700127228
1327,200.1009368896484,412.3445842514038,5211,60265.3701171875,0.2948950441989651
1328,200.9863586425781,405.159267211914,5126,43577.3603515625,0.4361980446187911
1329,200.986572265625,397.8196852455139,5026,731474.1484375,0.2431299397318286
1330,201.0402374267578,116.821735168457,1501,44340.65625,0.3018095078514991
1331,201.0402679443359,122.4125123271942,1580,50371.34912109375,0.2800201003246174
1332,201.040283203125,103.0634951839447,1301,64798.27221679688,0.209732094372528
1333,201.0403137207031,127.9203922996521,1661,59658.5927734375,0.3528779702355521
1334,201.0404052734375,137.0408473262787,1791,296878.9533691406,0.3256905313266663
1335,201.0404510498047,108.7824511775971,1381,75655.654296875,0.2686033902321877
1336,201.0766296386719,155.1079921970368,2046,57539.34033203125,0.2270096642184408
1337,201.07666015625,144.6409952888489,1900,88488.2177734375,0.3300301886280212
1338,201.0766754150391,139.3451712379456,1824,184254.2563476562,0.3477378115711302
1339,201.0766754150391,134.1031401405335,1749,152836.0876464844,0.2553487753675675
1340,201.0767211914062,149.992775226593,1974,237770.9245605469,0.3229605349852006
1341,201.1129608154297,298.9947932014465,3955,60098.13159179688,0.1771691869174239
1342,201.1129913330078,221.5403633365631,2970,341821.9838867188,0.3230151737010326
1343,201.1130218505859,315.3340242156982,4148,8903.04345703125,0.5270254372832587
1344,201.1130218505859,293.3258152256012,3885,23536.79541015625,0.2111673467057491
1345,201.113037109375,210.8754933128357,2820,244672.1713867188,0.3665798931245707
1346,201.1130523681641,232.2591753253937,3114,126838.2514648438,0.3618130172779147
1347,201.1130676269531,253.2268493423462,3390,76875.77197265625,0.263752763001027
1348,201.1130676269531,216.1699381122589,2895,180708.13671875,0.3722182975340308
1349,201.1130676269531,288.0631232509613,3820,53673.4765625,0.1570504628318951
1350,201.1130828857422,304.5327122459412,4025,22315.76440429688,0.2173291764222477
1351,201.1130828857422,309.9444282302856,4085,38538.03442382812,0.1265052244672374
1352,201.1130828857422,197.3612821350098,2638,183632.8986206055,0.3016550382780063
1353,201.1130981445312,282.4230141887664,3750,45195.60498046875,0.2592846012156858
1354,201.1131134033203,258.7812671909332,3461,31288.505859375,0.1695092109940782
1355,201.1131134033203,264.7824223289489,3536,58550.57788085938,0.1305257302352279
1356,201.1131134033203,226.9818113098145,3044,199558.763671875,0.3304634765172896
1357,201.1131134033203,237.4157612571716,3183,81593.68072509766,0.282190348739442
1358,201.1131286621094,205.7092123279571,2749,224222.4814453125,0.3204362352488899
1359,201.1131286621094,270.4732933292389,3603,34096.0654296875,0.1974982164221145
1360,201.1131286621094,242.7236571559906,3255,95124.61328125,0.2457794773393666
1361,201.1131286621094,276.1231801757812,3671,34199.33374023438,0.1426135838735151
1362,201.1131744384766,247.9782731781006,3323,101042.2380371094,0.1874809436986906
1363,201.1494293212891,297.3392791996002,3935,27901.02416992188,0.3242342545686857
1364,201.1494293212891,284.3644302139282,3776,40981.27294921875,0.2909315941719617
1365,201.1494750976562,247.7866971740722,3321,97494.9970703125,0.2680408370713974
1366,202.3354949951172,397.3627422103881,5018,1218786.647094727,0.1081056211225126
1367,203.0072479248047,397.0939011821746,5015,917665.5424804688,0.1352999920748823
1368,203.0827484130859,106.2816441307068,1345,372815.3342285156,0.639156666511852
1369,203.0922088623047,163.3360412368775,2163,1149711.681884766,0.6945208634315961
1370,203.0922393798828,173.9276461849213,2313,1368237.016357422,0.6687927523230806
1371,203.0922546386719,105.4666342983246,1333,219069.8385009766,0.4806556172132779
1372,203.09228515625,179.1847322235107,2388,1784751.974365234,0.6898025707117444
1373,203.09228515625,189.8811192760467,2539,788228.3618164062,0.6849712293475637
1374,203.0923004150391,184.625230337143,2464,334658.6411132812,0.6756588198284726
1375,203.0923156738281,168.55447032547,2238,1989507.793945312,0.6766684348244405
1376,203.0923156738281,353.5526182899475,4552,31570.87158203125,0.164037199601065
