Unnamed: 0,mz(Da),RT(s),id,maxInt,maxInt_frac
0,100.0755081176758,83.34226300811765,948,346952.9814453125,0.3228308924120164
1,100.0755386352539,23.96901109313965,265,251052.508605957,0.4551905695328647
2,100.1118469238281,111.269570137024,1323,486683.6528320312,0.3163463108512015
3,101.0081634521484,17.67115404701233,190,739446.8588256836,0.3240815841121759
4,101.008186340332,23.65413715934753,263,255049.4995117188,0.3666694486914807
5,101.0082626342773,391.2623570213318,5781,6812341.916259766,0.3004412836523803
6,101.0593948364258,157.254857088089,2016,444326.1459960938,0.2085574749484013
7,101.059440612793,167.6223969707489,2186,411617.7416992188,0.278514362990631
8,101.0594787597656,35.51061608886719,398,146848.8029785156,0.1292566449896565
9,101.0594787597656,63.26267411804196,708,58552.85400390625,0.2170558792930849
10,101.0594787597656,69.40727307891846,777,99136.771484375,0.2004308796321023
11,101.0594787597656,86.14200809097288,983,149022.0288085938,0.3037755845103582
12,101.0594863891602,51.74979999160767,578,76148.45849609375,0.1744524501035232
13,101.0594940185547,57.4213471660614,643,117283.9809570312,0.1698957574483271
14,101.0594940185547,162.5224321136475,2100,507712.6499633789,0.2611132498068784
15,101.0595016479492,75.89587404823303,853,166256.2563476562,0.1842040407472565
16,101.0595016479492,172.8752520332336,2275,782810.9406738281,0.2969582961179632
17,101.0595092773438,194.1818859825134,2631,455104.4809570312,0.2041840716270019
18,101.0595169067383,434.7608440170288,6357,87077.03515625,0.2330232152107053
19,101.0595245361328,28.76333406066895,321,93878.87719726562,0.18480732220299
20,101.0595245361328,46.35353615379334,518,91306.47607421875,0.189057432845381
21,101.0595321655273,187.5172121772766,2520,592155.3735961914,0.2154290090078488
22,101.0595397949219,468.3859181652069,6742,110804.5869140625,0.1596976878028436
23,101.0595397949219,16.46438005065918,178,119416.533203125,0.2165826467607433
24,101.0595474243164,446.0517640361786,6487,123876.427734375,0.2156558614336102
25,101.0595474243164,513.1794371852875,7247,125563.2634277344,0.1960523483082123
26,101.0595474243164,457.3791990528106,6617,88499.5185546875,0.2167221579716618
27,101.0595474243164,440.3932070980072,6422,133522.7802734375,0.1706680040632989
28,101.0595474243164,496.3116271743774,7057,94612.14697265625,0.2429857585149097
29,101.0595550537109,181.9987859973908,2430,948547.4060058594,0.2807906247633076
30,101.0595550537109,412.1443941841125,6083,177648.4965820312,0.2007274938211147
31,101.0595550537109,491.0216040859223,6997,112345.5268554688,0.2459020391276061
32,101.0595550537109,502.0741701374054,7122,87691.12719726562,0.2559851123407039
33,101.0595550537109,462.7300701389312,6677,100651.2819824219,0.2173586207470835
34,101.0595626831055,5.401971126556396,55,82092.951171875,0.1738062092391411
35,101.0595626831055,519.6192860851288,7318,105561.330078125,0.1742294324198864
36,101.0595703125,10.89088299369812,115,81582.89099121094,0.185181014738618
37,101.0595703125,530.9796521911621,7443,56870.4453125,0.256829942562708
38,101.0595779418945,418.0534560928344,6157,139628.7490234375,0.2391737481254263
39,101.0595779418945,451.6587820301056,6552,155884.5900878906,0.1997202579762468
40,101.0595779418945,429.1168070087433,6292,145202.4321289062,0.2617748152455572
41,101.0595779418945,485.2468850860596,6933,73138.5146484375,0.2561761856005272
42,101.0595779418945,479.7753939876556,6872,101223.0324707031,0.2092393913337368
43,101.0595855712891,507.7543039569855,7187,101018.5783691406,0.2429660209784518
44,101.0595932006836,536.4353180179596,7503,104954.0480957031,0.2112209537683625
45,101.0595932006836,474.0134680519104,6807,65682.5224609375,0.2903651283161725
46,101.0595932006836,423.4120381126404,6222,138146.4064941406,0.1871031437522141
47,101.0595932006836,525.0428071269989,7378,128794.2700195312,0.1866551612174159
48,101.0596237182617,406.6859791526794,6012,211296.6884765625,0.1995735326783293
49,101.0596389770508,401.397130990982,5938,359887.0593261719,0.1452611860832981
50,101.0958633422852,333.3417570838928,4893,2044609.048828125,0.3289420111318977
51,101.0958709716797,327.8909471282959,4806,6319439.677246094,0.3274687876919206
52,101.0958938598633,349.7290950069427,5145,5362481.543457031,0.3148512934389606
53,101.0959091186523,354.9176531085968,5227,1467722.424804688,0.3263402521861301
54,101.0959091186523,301.0772040138244,4378,6856272.266601562,0.3315134174399739
55,101.0959167480469,360.1814191589356,5311,1698887.724121094,0.3446452738970204
56,101.0959167480469,288.4598720321655,4176,6268158.11328125,0.3327209664001694
57,101.0959167480469,381.6071200618744,5635,4200432.107788086,0.3096937330776228
58,101.0959167480469,282.7402260551452,4088,5441361.149414062,0.3337879209130566
59,101.0959243774414,386.8569121608734,5715,1462591.463256836,0.3191060904394477
60,101.0959243774414,275.6599259624481,3973,4956381.693847656,0.3305322766068538
61,101.0959320068359,365.5846090564727,5391,4502560.325683594,0.335838754091634
62,101.0959320068359,317.3584649810791,4635,7710153.44140625,0.3168880189697465
63,101.0959396362305,295.3665101776123,4288,6471165.259765625,0.3251711500992036
64,101.0959396362305,376.3923201808929,5558,2581350.872070312,0.3368355293763862
65,101.0959396362305,338.684999967575,4978,5480888.00390625,0.3329198888390953
66,101.095947265625,249.2447259674072,3542,1468886.162597656,0.329940327297337
67,101.0959548950195,312.0454039821624,4550,4304229.63659668,0.3202713647708597
68,101.0959548950195,306.6986680278778,4467,7254750.879394531,0.3236425742293656
69,101.0959625244141,371.0232370147705,5475,1257511.480224609,0.3297613781433888
70,101.0959625244141,322.6866491088867,4720,7340280.793945312,0.3119512133498717
71,101.0959701538086,344.510308052063,5066,5460671.836914062,0.3301859970437142
72,101.0960235595703,397.3430199871063,5875,1668970.053955078,0.2877028104022076
73,101.0960311889648,392.1928460845947,5795,7861549.87890625,0.2467231054787702
74,102.0090866088867,392.8019721755981,5806,7444795.780761719,0.247583084114016
75,102.0547561645508,40.02075507736207,447,128012.7475585938,0.3245126035669658
76,102.0547561645508,45.94787004089356,513,112442.0268554688,0.374755374700012
77,102.0547561645508,34.53607609367371,386,147609.0454101562,0.2084792153708531
78,102.9701919555664,393.214030052185,5813,2095419.765625,0.3956959250370963
79,103.0058441162109,392.4788091430664,5800,892269.9968261719,0.1144802551227102
80,103.0387344360352,176.7822971591949,2341,998447.0263671875,0.3036973214325405
81,103.0387954711914,187.6281421432495,2523,1078353.106689453,0.3036860368078939
82,103.0751419067383,198.0669980297089,2696,595017.5354003906,0.3444695486782211
83,103.0751495361328,205.1725931415558,2813,543222.548828125,0.3475264772371058
84,103.0751724243164,192.5510740528107,2605,719437.801940918,0.3445795183144386
85,103.0751800537109,143.5880651721955,1813,517114.3759765625,0.3060402190059648
86,103.0751953125,187.267848039627,2516,1115865.170410156,0.3162586669142873
87,103.0752182006836,149.2264921913147,1897,509330.5712890625,0.2630714425522985
88,104.0452499389648,39.98292710876465,446,129479.267578125,0.309421128518328
89,104.0452728271484,28.80090215301513,322,136843.962890625,0.357960650009836
90,104.0453338623047,45.4292280921936,506,107980.92578125,0.2062842442840292
91,104.9632720947266,400.9947769889832,5932,86314.08349609375,0.1345274242372103
92,105.0030822753906,18.1213610420227,195,1009078.588806152,0.465362168228712
93,105.0332794189453,124.4763870487213,1518,147605.3110351562,0.3247564535962583
94,106.9503326416016,21.23481609916686,231,231071.9448242188,0.2076169023580303
95,106.9570236206055,395.4240131626129,5848,692635.3403320312,0.8716671888422258
96,107.0488967895508,137.4469580898285,1716,428779.4252929688,0.7776870789034758
97,107.0489273071289,60.95604708290101,681,78185.44067382812,0.4523865653748218
98,107.048942565918,55.22320010757446,617,96582.48681640625,0.2227706175683206
99,107.048942565918,44.20405199623108,493,102875.6838378906,0.3510709880253326
100,107.048942565918,33.54823114967346,375,59833.14208984375,0.405862968121593
101,107.048957824707,438.7135069618225,6402,74373.92602539062,0.4226074417349533
102,107.048957824707,49.83662703132629,557,63112.72729492188,0.3406191931707205
103,107.0489654541016,27.93579509353638,313,66060.705078125,0.3459319983297796
104,107.0489654541016,9.015737081527709,95,87981.47485351562,0.4134065853556968
105,107.0489654541016,66.41828801727294,743,61315.25170898438,0.3642346724922207
106,107.0489654541016,528.1238441715241,7412,87047.07080078125,0.4145556551964541
107,107.0489730834961,533.5950541744232,7472,102936.0346679688,0.3012623144742607
108,107.0489730834961,38.74411203956604,433,51229.95385742188,0.44467660037624
109,107.0489730834961,427.4945731410979,6271,96986.7255859375,0.2891583695404837
110,107.0489730834961,455.7031770000457,6597,84538.80712890625,0.433894758611489
111,107.0489807128906,516.8459081897736,7286,70365.21435546875,0.4332333927510555
112,107.0489883422852,500.7594421157837,7107,72692.58642578125,0.4654721032425605
113,107.0489883422852,467.0711870441436,6727,75548.30004882812,0.3563150988520166
114,107.0489883422852,3.597129131317139,35,83719.45959472656,0.378916161231387
115,107.0489959716797,416.5398509750366,6138,100194.4765625,0.4534365315952343
116,107.0490036010742,433.0168781528473,6337,99799.53125,0.4284321538333879
117,107.0490036010742,489.2068081150056,6977,80577.95703125,0.426057413247468
118,107.0490036010742,506.0638151416779,7167,55007.6396484375,0.4989553741496454
119,107.0490036010742,494.888501192093,7042,48524.9287109375,0.4226519201923576
120,107.0490036010742,422.1459369907379,6207,92841.8798828125,0.3660528125119484
121,107.0490036010742,449.9560640106201,6532,91046.57543945312,0.2798914305892433
122,107.0490112304688,14.4976890335083,155,70086.39404296875,0.4368380863085867
123,107.0490112304688,444.4246740589142,6468,63748.9775390625,0.44264950144038
124,107.0490188598633,472.6687500724792,6792,87142.28173828125,0.4070248059263128
125,107.0490188598633,539.0606019744873,7532,67381.99462890625,0.3552106012880953
126,107.0490188598633,478.4594240436554,6857,66540.78662109375,0.5088622989845477
127,107.0490188598633,522.3744969615936,7347,68628.99462890625,0.4517222254985855
128,107.0490188598633,511.4367001304627,7227,93714.1376953125,0.3798963638976189
129,107.0490188598633,483.8892801055908,6917,92480.0859375,0.3966853590354883
130,107.0490341186523,461.4393470535278,6662,77589.93798828125,0.4920918858321127
131,109.1009674072266,56.96984603500366,638,33198.32177734375,0.2954382974490001
132,109.1010131835938,10.36733296012878,111,92100.720703125,0.1610950871995628
133,111.0438,162.9700410614014,2108,311763.6105957031,0.264490307151121
134,111.0438079833984,173.1977169761658,2281,754550.07421875,0.3404342071213289
135,111.0438232421875,156.9315140495301,2010,351688.0239257812,0.2581265925312198
136,111.0438232421875,71.17895510292054,797,127274.3686523438,0.2592612239459132
137,111.043830871582,161.9872479686737,2091,714235.4189453125,0.4501216321289942
138,111.043830871582,54.3463561782837,607,48401.86474609375,0.4373341238073547
139,111.0438385009766,178.5518520126342,2371,776713.7568359375,0.3033701256430452
140,111.0438385009766,193.896307970047,2626,424904.43359375,0.2173535804719324
141,111.0438461303711,456.477801109314,6606,102540.9921875,0.2753569513777531
142,111.0438461303711,60.10692908859252,673,86090.23217773438,0.2961164551440624
143,111.0438461303711,183.6333191642761,2455,891944.1591796875,0.3422258101681299
144,111.0438461303711,141.0698189983368,1772,417750.8408203125,0.2639319755072026
145,111.0438461303711,204.1840720424652,2796,376756.2958984375,0.2432089624248799
146,111.0438537597656,198.9860170135498,2711,380192.2719726562,0.2230218185000306
147,111.0438537597656,113.5542040119171,1355,209007.2411499023,0.2200508949628394
148,111.0438613891602,118.738575006485,1433,230159.7495117188,0.204649026816923
149,111.0438690185547,87.18874003982543,995,149482.3624267578,0.2671944879170605
150,111.0438690185547,97.9248631248474,1137,138087.5825195312,0.2942936086450936
151,111.0438690185547,124.128267074585,1513,260402.0493164062,0.3433609630654575
152,111.0438690185547,38.18094613647461,425,83260.27270507812,0.2832376190957597
153,111.0438690185547,214.9881391773224,2968,359814.0751953125,0.2493381910540913
154,111.0438842773438,108.336635137558,1281,171525.5212402344,0.2354958182122403
155,111.0438842773438,168.1582839736938,2195,570311.7763671875,0.4099589859239873
156,111.0438842773438,188.7703051815033,2540,495271.3284912109,0.2202925541235649
157,111.0438842773438,32.76326015090942,366,67186.29443359375,0.2607953190671713
158,111.0438842773438,498.8153960952758,7086,63014.19873046875,0.352807669160687
159,111.0438842773438,43.67962815856934,486,93101.41943359375,0.2985421848664732
160,111.0438919067383,9.052314067840578,96,56359.76879882812,0.3593438989217626
161,111.0438919067383,226.279274011612,3156,341873.6315917969,0.2616008414310416
162,111.0438919067383,525.9727189788819,7386,100151.9995117188,0.2994966220655961
163,111.0438919067383,76.52143004035949,860,117283.2133789062,0.2447185084718785
164,111.0438919067383,92.52565505599975,1066,117232.5166015625,0.3137965909878769
165,111.0438995361328,514.9373259792328,7266,76277.01196289062,0.2725162670584541
166,111.0438995361328,135.4901609668732,1688,208366.615234375,0.2604917356311963
167,111.0438995361328,440.8797950992584,6425,149226.6390991211,0.2378281591628303
168,111.0438995361328,446.0148680458068,6486,112292.8154296875,0.2942084929795579
169,111.0438995361328,209.6300490150452,2885,360146.4989624023,0.240015109994236
170,111.0438995361328,467.0326149711609,6726,117294.078125,0.2781712292060781
171,111.0438995361328,461.8527059803009,6666,113181.9841308594,0.2561403984763744
172,111.0439071655273,477.5281629810333,6846,73340.00244140625,0.3034413407560869
173,111.0439071655273,81.75863912200927,925,137722.7033691406,0.2513228569764313
174,111.0439071655273,488.3323591003418,6966,102046.2248535156,0.2851838334590522
175,111.0439147949219,3.671810174942016,37,80318.25805664062,0.293355256615615
176,111.0439147949219,27.37434818840027,305,92213.0053100586,0.2723101054855865
177,111.0439147949219,103.2529301891327,1210,175171.5395507812,0.2386754191475252
178,111.0439147949219,520.4780211696625,7327,103692.5146484375,0.2577872801981256
179,111.0439147949219,430.1927871952057,6305,137427.4896850586,0.2394260335061433
180,111.0439147949219,151.8096940765381,1936,241415.9716796875,0.2469788726752529
181,111.0439147949219,129.9023540267944,1603,236838.3205566406,0.2630812717133709
182,111.0439147949219,531.3950190792084,7447,70768.83251953125,0.3190852832356372
183,111.0439147949219,65.9277279624939,736,106756.6506347656,0.2251826921982075
184,111.0439147949219,48.90274813270569,545,85069.17572021484,0.2853797433173094
185,111.0439224243164,424.6557610282898,6237,170546.3959960938,0.2402146233696333
186,111.0439224243164,493.5785420188903,7026,90136.20629882812,0.2275192566709636
187,111.0439224243164,403.0407390842437,5960,295985.5750732422,0.2026602668395469
188,111.0439224243164,451.2166571865082,6546,93854.87451171875,0.3307624471318629
189,111.0439300537109,435.5440881500244,6365,142074.2128295898,0.2484374192773903
190,111.0439300537109,146.5677840957641,1857,281367.4453125,0.2575817159462273
191,111.0439300537109,233.7623331794739,3281,377854.09765625,0.2812927679209513
192,111.0439300537109,14.60898902511597,158,72027.55517578125,0.3951028860055478
193,111.0439376831055,536.8500969657898,7507,95177.41796875,0.2676839868832134
194,111.0439376831055,482.9470250854492,6906,109624.6323242188,0.2935922225758249
195,111.0439376831055,238.9373140583038,3367,346307.8422851562,0.337678382052662
196,111.0439376831055,509.4986961135864,7206,118875.1018066406,0.2446670650422127
197,111.0439376831055,472.1961989650726,6786,110277.4301757812,0.2542676268757308
198,111.0439376831055,408.2556560287475,6033,247610.2836914062,0.2637068949199149
199,111.0439453125,504.138875032425,7146,98253.66845703125,0.2760454738706405
200,111.0439682006836,419.2171709785461,6172,131603.9428710938,0.2952418547638692
201,111.0439758300781,414.0826230297089,6106,169169.0625,0.2780863863997
202,111.0440139770508,397.7986440906524,5883,263015.658203125,0.1491460187170861
203,111.0462799072266,161.0291371593475,2076,696666.7744140625,0.4624946055034603
204,112.8955154418945,29.21582915878295,326,103242.1689453125,0.2915089816370663
205,112.8955383300781,23.6175620803833,262,157823.103515625,0.489072485463817
206,114.0910873413086,112.2228000411988,1335,1359426.516479492,0.7570716309589698
207,114.0911026000977,59.20437409973145,663,144436.0151367188,0.4084315841371679
208,114.0911102294922,117.2256801376343,1410,647931.6681518555,0.6151426544513136
209,114.0911102294922,53.05546310043335,593,106494.0986328125,0.4464520788394258
210,114.0911178588867,87.2628920326233,997,236168.0727539062,0.467194951304759
211,114.0911178588867,106.9563789615631,1261,685298.5131835938,0.6841271409185131
212,114.0911331176758,456.5512550125122,6608,114200.9104003906,0.4518908261682604
213,114.0911331176758,76.22003796195985,858,234221.9516601562,0.3685430942772908
214,114.0911560058594,41.94645216560365,468,87254.509765625,0.5751391476474768
215,114.0911560058594,92.59910514450073,1068,278954.5388183594,0.3512440048118385
216,114.0911560058594,70.76282909011843,793,131817.6689453125,0.4407953330244066
217,114.0911560058594,513.2160201320648,7248,156342.0703125,0.3597283300814995
218,114.0911636352539,122.3771121749878,1485,588946.7002563477,0.5587026697098021
219,114.0911636352539,520.0630510101319,7323,120821.6088867188,0.3384073614955352
220,114.0911636352539,16.35400512313843,175,123015.3533325195,0.3330211850813772
221,114.0911712646484,33.62263610458374,377,101191.3134765625,0.4823702936226394
222,114.0911712646484,101.5792031536102,1188,266677.1369628906,0.4254197710930392
223,114.0911712646484,28.27582600212097,315,174864.6192016602,0.3579532982330467
224,114.0911712646484,128.5904469738007,1582,362169.072265625,0.4856586615049143
225,114.0911712646484,478.0084569702148,6852,179814.7939453125,0.3418921233891758
